caseId,justice,term,direction,precedentAlteration,issueArea,lawType,caseOriginState
1965-122,91,1965,1,1,1,2,4
1965-122,78,1965,2,1,1,2,4
1965-122,81,1965,2,1,1,2,4
1965-122,94,1965,1,1,1,2,4
1965-122,92,1965,2,1,1,2,4
1965-122,95,1965,1,1,1,2,4
1965-122,90,1965,2,1,1,2,4
1965-122,88,1965,1,1,1,2,4
1965-122,97,1965,2,1,1,2,4
