caseId,justice,term,direction,precedentAlteration,issueArea,lawType,caseOriginState
2005-063,111,2005,1,0,1,3,0
2005-064,111,2005,2,0,2,3,0
2005-065,111,2005,1,0,1,2,27
2005-066,111,2005,1,0,9,6,0
2005-067,111,2005,2,0,8,3,0
2005-068,111,2005,1,0,9,6,0
2005-069,111,2005,1,0,8,3,0
2005-070,111,2005,1,0,1,2,56
2005-071,111,2005,1,0,1,2,6
2005-072,111,2005,2,0,1,0,57
2005-073,111,2005,1,0,4,2,0
2005-074,111,2005,1,0,2,3,0
2005-075,111,2005,2,0,2,3,0
2005-076,111,2005,1,0,9,6,0
2005-078,111,2005,1,0,1,2,0
2005-079,111,2005,1,0,1,2,20
2005-080,111,2005,1,0,1,5,56
2005-081,111,2005,1,0,3,2,0
2005-082,111,2005,1,0,6,3,0
2005-083,111,2005,1,0,1,5,43
2005-084,111,2005,1,0,2,3,0
2005-085,111,2005,1,0,3,2,0
2005-087,111,2005,1,0,4,2,4
2006-001,111,2006,1,0,9,0,0
2006-002,111,2006,1,0,1,2,0
2006-003,111,2006,2,0,2,3,0
2006-004,111,2006,1,0,9,0,0
2006-005,111,2006,1,0,1,0,0
2006-007,111,2006,1,0,1,6,0
2006-008,111,2006,2,0,9,1,0
2006-009,111,2006,1,0,1,6,0
2006-010,111,2006,1,0,8,3,30
2006-011,111,2006,1,0,2,3,0
2006-012,111,2006,2,0,1,6,0
2006-013,111,2006,2,0,9,6,0
2006-014,111,2006,2,0,1,2,6
2006-015,111,2006,1,0,8,3,0
2006-016,111,2006,1,0,1,3,0
2006-017,111,2006,1,0,8,2,43
2006-018,111,2006,2,0,8,3,0
2006-019,111,2006,1,0,2,3,0
2006-020,111,2006,1,0,1,5,0
2006-021,111,2006,2,0,9,0,0
2006-022,111,2006,1,0,9,1,0
2006-023,111,2006,2,0,6,3,0
2006-024,111,2006,1,0,8,3,0
2006-025,111,2006,1,0,8,6,14
2006-026,111,2006,1,0,9,1,0
2006-027,111,2006,2,0,8,3,0
2006-028,111,2006,1,0,10,6,0
2006-029,111,2006,2,0,8,3,0
2006-030,111,2006,1,0,9,6,0
2006-031,111,2006,1,1,5,6,0
2006-032,111,2006,1,0,1,6,0
2006-033,111,2006,1,0,1,3,0
2006-034,111,2006,1,0,1,3,0
2006-035,111,2006,1,0,1,0,51
2006-036,111,2006,2,0,8,1,0
2006-037,111,2006,1,0,1,2,0
2006-038,111,2006,2,0,8,6,0
2006-039,111,2006,2,0,12,3,0
2006-041,111,2006,1,0,1,3,0
2006-042,111,2006,2,0,12,3,0
2006-044,111,2006,2,0,2,6,0
2006-045,111,2006,1,1,8,3,0
2006-046,111,2006,2,0,1,3,0
2006-047,111,2006,1,0,1,2,0
2006-048,111,2006,1,0,2,3,0
2006-049,111,2006,1,0,1,0,0
2006-050,111,2006,1,0,8,6,0
2006-051,111,2006,1,0,6,3,0
2006-052,111,2006,1,0,9,0,0
2006-053,111,2006,2,0,9,4,0
2006-054,111,2006,1,0,8,3,0
2006-055,111,2006,1,0,1,3,0
2006-056,111,2006,2,0,8,6,0
2006-057,111,2006,2,0,9,6,0
2006-058,111,2006,1,0,7,3,0
2006-059,111,2006,1,0,7,2,56
2006-060,111,2006,2,0,8,6,0
2006-061,111,2006,1,1,9,4,0
2006-062,111,2006,1,0,9,6,0
2006-063,111,2006,2,0,1,2,6
2006-064,111,2006,1,0,8,3,0
2006-065,111,2006,1,0,3,2,0
2006-066,111,2006,1,0,8,6,0
2006-067,111,2006,1,0,1,6,0
2006-068,111,2006,1,0,3,2,0
2006-069,111,2006,2,0,3,3,0
2006-070,111,2006,2,0,8,3,0
2006-071,111,2006,1,0,9,1,0
2006-072,111,2006,1,0,8,3,0
2006-073,111,2006,1,1,2,2,0
2006-074,111,2006,1,1,8,3,0
2006-075,111,2006,1,0,1,2,0
2007-002,111,2007,1,0,9,3,0
2007-003,111,2007,1,0,8,6,0
2007-004,111,2007,1,0,1,6,0
2007-005,111,2007,2,0,1,6,0
2007-006,111,2007,2,0,1,6,0
2007-007,111,2007,2,0,1,6,0
2007-008,111,2007,2,0,9,0,0
2007-009,111,2007,1,0,1,2,0
2007-010,111,2007,1,0,9,6,0
2007-011,111,2007,1,0,8,3,0
2007-012,111,2007,2,0,12,3,0
2007-013,111,2007,1,0,3,2,0
2007-014,111,2007,2,0,8,3,0
2007-015,111,2007,2,0,8,3,0
2007-016,111,2007,1,0,1,3,28
2007-017,111,2007,2,0,10,6,0
2007-018,111,2007,2,0,10,6,6
2007-019,111,2007,2,0,10,6,0
2007-020,111,2007,1,0,2,4,0
2007-021,111,2007,2,0,2,3,0
2007-022,111,2007,2,0,1,3,0
2007-024,111,2007,2,0,2,2,0
2007-025,111,2007,2,0,2,2,22
2007-026,111,2007,1,0,10,5,51
2007-027,111,2007,1,0,8,6,0
2007-029,111,2007,2,0,12,3,0
2007-030,111,2007,2,0,8,1,17
2007-031,111,2007,1,0,1,2,21
2007-032,111,2007,1,0,1,6,0
2007-033,111,2007,2,0,1,6,0
2007-034,111,2007,1,0,1,2,55
2007-035,111,2007,1,0,2,2,0
2007-036,111,2007,1,0,1,6,0
2007-037,111,2007,1,0,1,3,0
2007-038,111,2007,1,0,3,2,0
2007-039,111,2007,2,0,8,1,21
2007-040,111,2007,1,0,1,6,0
2007-041,111,2007,1,0,2,3,0
2007-042,111,2007,2,0,2,3,0
2007-043,111,2007,1,0,2,3,0
2007-044,111,2007,1,0,1,6,0
2007-045,111,2007,2,0,1,6,0
2007-046,111,2007,2,0,6,3,0
2007-047,111,2007,1,0,2,2,0
2007-048,111,2007,2,0,8,0,0
2007-049,111,2007,2,0,8,3,0
2007-050,111,2007,1,0,8,3,0
2007-051,111,2007,1,0,1,3,0
2007-052,111,2007,1,0,1,4,0
2007-053,111,2007,1,0,1,1,0
2007-054,111,2007,1,0,9,4,0
2007-055,111,2007,2,0,9,0,0
2007-056,111,2007,1,0,2,3,0
2007-057,111,2007,1,0,8,3,0
2007-058,111,2007,2,0,10,3,0
2007-059,111,2007,2,0,2,3,0
2007-060,111,2007,2,0,8,3,0
2007-061,111,2007,1,0,2,3,0
2007-062,111,2007,2,0,1,2,18
2007-063,111,2007,2,0,2,2,0
2007-064,111,2007,1,0,9,0,0
2007-065,111,2007,1,0,9,1,0
2007-066,111,2007,1,0,2,0,0
2007-067,111,2007,1,0,1,2,6
2007-068,111,2007,1,0,1,2,22
2007-069,111,2007,1,0,8,3,0
2007-071,111,2007,1,0,1,2,0
2007-072,111,2007,1,0,3,6,0
2007-073,111,2007,1,0,1,0,51
2008-001,111,2008,2,0,1,6,0
2008-002,111,2008,2,0,2,6,0
2008-003,111,2008,1,0,8,3,0
2008-004,111,2008,1,0,9,6,0
2008-005,111,2008,1,0,1,5,0
2008-006,111,2008,2,0,10,6,0
2008-007,111,2008,2,0,9,3,0
2008-008,111,2008,2,0,1,6,0
2008-009,111,2008,1,0,1,5,0
2008-010,111,2008,2,0,1,2,43
2008-011,111,2008,1,0,1,3,0
2008-012,111,2008,2,0,7,2,0
2008-013,111,2008,1,1,2,3,0
2008-014,111,2008,2,0,2,3,0
2008-015,111,2008,1,0,1,6,0
2008-016,111,2008,2,0,2,3,0
2008-017,111,2008,2,0,8,3,0
2008-018,111,2008,2,0,8,6,0
2008-019,111,2008,1,0,1,2,4
2008-020,111,2008,1,0,2,3,0
2008-021,111,2008,2,0,1,6,0
2008-022,111,2008,1,0,3,2,0
2008-023,111,2008,1,0,2,6,0
2008-024,111,2008,2,0,1,6,0
2008-025,111,2008,1,0,8,3,0
2008-026,111,2008,1,0,3,2,0
2008-027,111,2008,1,0,9,1,0
2008-028,111,2008,2,0,2,3,0
2008-029,111,2008,2,0,10,3,53
2008-030,111,2008,1,0,2,3,38
2008-031,111,2008,2,0,10,6,0
2008-032,111,2008,1,0,1,2,53
2008-034,111,2008,1,0,2,3,0
2008-035,111,2008,1,0,1,4,0
2008-036,111,2008,1,0,1,2,17
2008-038,111,2008,1,0,9,6,43
2008-039,111,2008,2,0,10,6,0
2008-040,111,2008,1,0,8,3,0
2008-041,111,2008,1,0,2,3,0
2008-042,111,2008,1,0,2,6,0
2008-043,111,2008,1,0,1,6,0
2008-044,111,2008,1,0,1,2,4
2008-045,111,2008,2,0,8,6,0
2008-046,111,2008,1,0,2,5,0
2008-047,111,2008,2,0,2,3,0
2008-048,111,2008,2,0,1,2,0
2008-049,111,2008,1,0,9,3,0
2008-050,111,2008,1,0,1,6,0
2008-051,111,2008,1,0,1,5,20
2008-052,111,2008,1,0,8,6,0
2008-053,111,2008,1,0,9,6,0
2008-054,111,2008,2,0,9,6,0
2008-055,111,2008,2,0,2,6,0
2008-056,111,2008,1,0,9,4,0
2008-057,111,2008,1,0,2,3,0
2008-058,111,2008,1,0,2,1,37
2008-059,111,2008,1,1,1,2,22
2008-060,111,2008,2,0,1,6,0
2008-061,111,2008,1,0,1,2,0
2008-062,111,2008,1,0,8,3,50
2008-063,111,2008,1,0,9,6,0
2008-064,111,2008,1,0,4,2,57
2008-065,111,2008,1,0,9,6,0
2008-066,111,2008,1,0,9,4,0
2008-067,111,2008,1,0,1,3,0
2008-068,111,2008,1,0,9,6,0
2008-069,111,2008,1,0,8,1,2
2008-070,111,2008,1,0,2,3,0
2008-071,111,2008,1,0,1,2,0
2008-072,111,2008,2,0,1,2,0
2008-073,111,2008,1,0,8,3,0
2008-074,111,2008,1,0,2,3,0
2008-075,111,2008,2,0,2,3,0
2008-076,111,2008,2,0,2,3,0
2008-077,111,2008,1,0,8,3,0
2008-078,111,2008,1,0,1,2,26
2008-079,111,2008,2,0,1,2,0
2008-080,111,2008,1,0,8,3,0
2008-081,111,2008,1,0,2,4,0
2008-082,111,2008,2,0,10,6,0
2008-083,111,2008,1,0,2,3,0
2009-001,111,2009,1,0,9,6,0
2009-002,111,2009,1,0,9,1,0
2009-003,111,2009,2,0,7,3,0
2009-004,111,2009,1,0,1,3,0
2009-005,111,2009,1,0,1,2,27
2009-006,111,2009,2,0,1,9,0
2009-007,111,2009,1,0,2,2,0
2009-008,111,2009,1,0,2,1,0
2009-009,111,2009,2,0,9,9,0
2009-010,111,2009,2,0,1,2,55
2009-011,111,2009,1,0,8,3,0
2009-012,111,2009,1,1,3,2,0
2009-013,111,2009,1,0,1,3,0
2009-015,111,2009,2,0,2,3,0
2009-016,111,2009,1,0,1,9,0
2009-017,111,2009,2,0,1,2,13
2009-018,111,2009,1,0,9,6,0
2009-019,111,2009,1,0,8,3,0
2009-020,111,2009,1,0,1,2,0
2009-021,111,2009,1,0,1,9,0
2009-022,111,2009,1,0,1,2,25
2009-023,111,2009,2,0,9,6,0
2009-024,111,2009,1,0,1,2,12
2009-025,111,2009,1,0,1,9,0
2009-026,111,2009,2,0,2,3,0
2009-027,111,2009,1,0,8,6,0
2009-028,111,2009,1,0,8,6,0
2009-029,111,2009,2,0,1,6,0
2009-030,111,2009,2,0,9,9,0
2009-031,111,2009,2,0,6,3,0
2009-032,111,2009,2,0,1,6,0
2009-033,111,2009,2,0,9,4,0
2009-034,111,2009,2,0,1,2,21
2009-035,111,2009,1,0,8,6,0
2009-036,111,2009,1,0,1,2,0
2009-037,111,2009,2,0,8,3,0
2009-038,111,2009,2,0,8,3,0
2009-039,111,2009,1,0,8,6,0
2009-040,111,2009,1,0,1,3,0
2009-041,111,2009,1,0,3,2,0
2009-042,111,2009,2,0,8,6,0
2009-043,111,2009,2,0,8,3,0
2009-044,111,2009,2,0,2,6,0
2009-045,111,2009,1,0,6,3,0
2009-046,111,2009,1,0,8,3,0
2009-047,111,2009,2,0,3,6,0
2009-048,111,2009,2,0,2,5,0
2009-049,111,2009,2,0,1,2,12
2009-050,111,2009,2,0,10,1,0
2009-051,111,2009,1,0,1,2,12
2009-052,111,2009,2,0,8,3,0
2009-053,111,2009,2,0,2,3,0
2009-054,111,2009,2,0,1,6,0
2009-055,111,2009,2,0,6,3,0
2009-056,111,2009,1,0,1,4,0
2009-057,111,2009,2,0,1,2,10
2009-058,111,2009,2,0,1,3,0
2009-059,111,2009,2,0,8,6,0
2009-060,111,2009,2,0,8,5,0
2009-061,111,2009,1,0,1,2,0
2009-062,111,2009,1,0,10,6,0
2009-063,111,2009,2,0,1,6,0
2009-064,111,2009,1,0,1,6,0
2009-065,111,2009,2,0,8,3,0
2009-066,111,2009,2,0,9,4,0
2009-067,111,2009,1,0,2,6,0
2009-068,111,2009,2,0,2,3,0
2009-069,111,2009,1,0,6,3,0
2009-070,111,2009,1,0,9,6,0
2009-071,111,2009,2,0,2,3,0
2009-072,111,2009,2,0,9,3,0
2009-073,111,2009,2,0,4,2,12
2009-074,111,2009,1,0,1,2,0
2009-075,111,2009,2,0,8,3,0
2009-076,111,2009,1,0,1,6,0
2009-077,111,2009,1,0,3,6,0
2009-078,111,2009,1,0,7,6,0
2009-079,111,2009,1,0,8,3,0
2009-080,111,2009,1,0,8,3,0
2009-081,111,2009,1,0,5,2,0
2009-082,111,2009,1,0,8,3,0
2009-083,111,2009,2,0,7,3,0
2009-084,111,2009,1,0,1,3,0
2009-085,111,2009,2,0,1,6,0
2009-086,111,2009,2,0,1,9,0
2009-088,111,2009,2,0,13,1,0
2009-089,111,2009,2,0,8,6,0
2009-090,111,2009,2,0,3,2,0
2009-091,111,2009,1,1,1,2,0
2009-093,111,2009,1,0,9,4,0
2009-094,111,2009,2,0,1,0,0
2010-001,111,2010,1,0,1,3,0
2010-002,111,2010,1,0,1,3,0
2010-003,111,2010,1,0,2,3,0
2010-005,111,2010,1,0,2,9,0
2010-006,111,2010,2,0,12,3,0
2010-007,111,2010,1,0,8,3,0
2010-008,111,2010,1,0,1,3,0
2010-009,111,2010,1,0,2,2,0
2010-010,111,2010,1,0,5,6,0
2010-011,111,2010,1,0,1,3,0
2010-012,111,2010,1,0,8,3,0
2010-013,111,2010,2,0,2,3,0
2010-014,111,2010,2,0,2,3,0
2010-015,111,2010,2,0,10,6,0
2010-016,111,2010,1,0,8,6,0
2010-017,111,2010,1,0,2,8,0
2010-018,111,2010,1,0,10,9,6
2010-019,111,2010,1,0,1,2,27
2010-020,111,2010,1,0,5,3,0
2010-021,111,2010,2,0,2,6,0
2010-022,111,2010,2,0,2,6,0
2010-023,111,2010,2,0,3,2,0
2010-024,111,2010,2,0,1,2,0
2010-025,111,2010,2,0,1,3,0
2010-026,111,2010,2,0,5,3,0
2010-027,111,2010,2,0,2,3,0
2010-028,111,2010,1,0,2,3,0
2010-029,111,2010,2,0,7,3,0
2010-030,111,2010,2,0,8,3,0
2010-031,111,2010,1,0,2,3,0
2010-032,111,2010,1,0,9,3,0
2010-034,111,2010,1,0,9,2,0
2010-035,111,2010,1,0,1,3,0
2010-036,111,2010,1,0,2,6,0
2010-037,111,2010,1,0,10,2,0
2010-038,111,2010,1,0,1,9,0
2010-040,111,2010,1,0,8,3,0
2010-041,111,2010,1,0,2,6,0
2010-042,111,2010,1,0,5,3,0
2010-043,111,2010,1,0,8,3,0
2010-044,111,2010,1,0,1,2,21
2010-045,111,2010,1,0,5,0,0
2010-046,111,2010,1,0,1,2,0
2010-047,111,2010,1,0,10,3,0
2010-048,111,2010,2,0,1,6,0
2010-049,111,2010,2,0,1,6,0
2010-050,111,2010,2,0,9,1,0
2010-051,111,2010,2,0,8,6,0
2010-052,111,2010,2,0,8,6,0
2010-053,111,2010,1,0,6,3,0
2010-054,111,2010,1,0,1,6,0
2010-055,111,2010,1,0,8,6,0
2010-056,111,2010,2,0,9,4,0
2010-058,111,2010,1,0,1,6,0
2010-059,111,2010,2,0,8,3,0
2010-060,111,2010,1,0,1,6,0
2010-062,111,2010,1,0,2,6,0
2010-063,111,2010,1,0,8,3,0
2010-064,111,2010,1,0,3,2,33
2010-065,111,2010,2,1,9,1,0
2010-066,111,2010,1,0,1,5,0
2010-067,111,2010,1,0,1,2,38
2010-068,111,2010,1,0,10,6,0
2010-069,111,2010,2,0,1,6,0
2010-070,111,2010,1,0,9,4,0
2010-071,111,2010,1,0,3,2,0
2010-072,111,2010,1,0,8,3,0
2010-073,111,2010,1,0,1,2,48
2010-074,111,2010,1,0,8,3,0
2010-075,111,2010,1,0,1,2,36
2010-076,111,2010,2,0,10,1,0
2010-077,111,2010,2,0,3,2,0
2010-078,111,2010,1,0,1,6,0
2010-081,111,2010,2,0,4,2,38
2010-082,111,2010,2,0,4,2,35
2010-083,111,2010,2,0,3,2,0
2010-084,111,2010,1,0,3,2,0
2010-085,111,2010,1,0,1,2,0
2010-086,111,2010,1,0,9,9,37
2011-001,111,2011,1,0,1,3,0
2011-002,111,2011,1,0,1,3,0
2011-003,111,2011,1,0,1,2,0
2011-004,111,2011,1,0,8,6,12
2011-005,111,2011,1,0,9,3,0
2011-006,111,2011,1,0,1,2,0
2011-007,111,2011,1,0,8,6,0
2011-008,111,2011,2,0,1,2,22
2011-009,111,2011,1,0,1,2,34
2011-010,111,2011,2,0,8,3,0
2011-011,111,2011,2,0,3,2,0
2011-012,111,2011,1,0,1,2,0
2011-013,111,2011,2,0,2,3,0
2011-014,111,2011,2,0,8,6,0
2011-015,111,2011,1,0,8,1,0
2011-016,111,2011,2,0,2,9,0
2011-017,111,2011,2,0,1,6,0
2011-018,111,2011,2,0,1,2,0
2011-019,111,2011,2,0,10,6,0
2011-020,111,2011,2,0,1,2,0
2011-021,111,2011,1,0,2,3,0
2011-022,111,2011,1,0,2,3,0
2011-023,111,2011,1,0,1,2,0
2011-024,111,2011,1,0,1,9,0
2011-025,111,2011,1,0,8,6,57
2011-026,111,2011,1,0,2,2,0
2011-027,111,2011,1,0,8,9,31
2011-028,111,2011,2,0,2,1,0
2011-029,111,2011,2,0,10,6,0
2011-030,111,2011,1,0,2,6,0
2011-031,111,2011,2,0,2,9,0
2011-032,111,2011,1,0,10,2,0
2011-033,111,2011,1,0,8,3,0
2011-034,111,2011,2,0,8,6,0
2011-037,111,2011,2,0,13,6,0
2011-038,111,2011,1,0,2,2,0
2011-039,111,2011,1,0,2,2,30
2011-040,111,2011,2,0,8,3,0
2011-041,111,2011,2,0,9,6,0
2011-042,111,2011,2,0,2,6,0
2011-043,111,2011,1,0,5,6,0
2011-044,111,2011,1,0,9,9,0
2011-045,111,2011,1,0,2,3,0
2011-046,111,2011,1,0,1,2,0
2011-047,111,2011,2,0,8,6,0
2011-048,111,2011,1,0,2,3,0
2011-049,111,2011,1,0,8,6,0
2011-050,111,2011,2,0,8,6,0
2011-051,111,2011,2,0,1,3,0
2011-052,111,2011,1,0,12,3,0
2011-053,111,2011,2,0,12,3,0
2011-054,111,2011,1,0,2,3,0
2011-055,111,2011,1,0,9,6,0
2011-056,111,2011,1,0,2,3,0
2011-057,111,2011,1,0,1,2,4
2011-058,111,2011,1,0,8,6,0
2011-059,111,2011,1,0,2,3,0
2011-060,111,2011,1,0,1,3,0
2011-061,111,2011,1,0,2,2,0
2011-062,111,2011,2,0,8,2,18
2011-063,111,2011,1,0,1,3,0
2011-064,111,2011,1,0,9,6,0
2011-065,111,2011,1,0,9,6,0
2011-066,111,2011,1,0,2,6,0
2011-067,111,2011,1,0,7,3,0
2011-068,111,2011,1,0,1,2,17
2011-069,111,2011,2,0,1,6,0
2011-070,111,2011,1,0,7,2,0
2011-071,111,2011,1,0,1,6,0
2011-072,111,2011,2,0,4,2,0
2011-073,111,2011,2,0,3,2,31
2011-074,111,2011,1,0,1,2,1
2011-075,111,2011,2,0,10,1,0
2011-076,111,2011,2,0,3,6,0
2011-077,111,2011,2,0,10,1,0
2012-001,111,2012,1,0,4,2,0
2012-002,111,2012,2,0,6,3,0
2012-003,111,2012,1,0,7,3,42
2012-004,111,2012,1,0,5,6,0
2012-005,111,2012,2,0,2,6,0
2012-006,111,2012,1,0,1,3,0
2012-007,111,2012,1,0,8,1,0
2012-008,111,2012,1,0,8,3,0
2012-009,111,2012,1,0,1,3,0
2012-010,111,2012,2,0,4,2,0
2012-011,111,2012,2,0,9,3,0
2012-012,111,2012,2,0,2,5,0
2012-013,111,2012,2,0,1,2,0
2012-014,111,2012,2,0,8,3,0
2012-015,111,2012,1,0,1,2,12
2012-016,111,2012,2,0,1,4,0
2012-017,111,2012,1,0,1,2,0
2012-018,111,2012,2,0,1,2,30
2012-019,111,2012,1,0,1,2,0
2012-020,111,2012,1,0,8,6,0
2012-021,111,2012,1,0,9,6,0
2012-022,111,2012,2,0,8,6,0
2012-023,111,2012,2,0,8,3,0
2012-024,111,2012,1,0,8,3,0
2012-025,111,2012,2,0,8,6,0
2012-026,111,2012,2,0,9,6,0
2012-027,111,2012,2,0,8,3,0
2012-028,111,2012,1,0,10,3,0
2012-029,111,2012,1,0,10,6,51
2012-030,111,2012,1,0,1,2,12
2012-031,111,2012,1,0,9,4,0
2012-032,111,2012,1,0,8,3,0
2012-033,111,2012,1,0,2,2,0
2012-034,111,2012,1,0,7,3,0
2012-035,111,2012,2,0,8,3,0
2012-036,111,2012,1,0,9,6,0
2012-037,111,2012,1,0,1,2,30
2012-038,111,2012,2,0,2,3,0
2012-039,111,2012,1,0,5,3,0
2012-040,111,2012,1,0,9,2,22
2012-041,111,2012,2,0,10,6,34
2012-042,111,2012,2,0,8,3,0
2012-043,111,2012,1,0,8,6,0
2012-044,111,2012,2,0,9,3,0
2012-045,111,2012,2,0,12,3,0
2012-046,111,2012,1,0,1,3,0
2012-047,111,2012,2,0,6,6,0
2012-048,111,2012,1,0,1,3,0
2012-049,111,2012,1,0,2,3,0
2012-050,111,2012,1,0,1,2,25
2012-051,111,2012,2,0,10,6,55
2012-052,111,2012,1,0,9,3,0
2012-053,111,2012,2,0,4,1,0
2012-054,111,2012,1,0,1,1,0
2012-055,111,2012,1,0,8,6,0
2012-056,111,2012,2,0,10,6,0
2012-057,111,2012,2,0,10,5,0
2012-058,111,2012,1,0,1,4,0
2012-059,111,2012,1,0,1,6,0
2012-060,111,2012,1,0,1,2,51
2012-061,111,2012,1,0,1,3,0
2012-062,111,2012,1,1,1,2,0
2012-063,111,2012,1,0,6,8,0
2012-064,111,2012,2,0,2,6,0
2012-065,111,2012,2,0,3,2,0
2012-066,111,2012,1,0,8,6,0
2012-067,111,2012,2,0,1,8,0
2012-068,111,2012,1,0,2,2,0
2012-069,111,2012,2,0,10,3,0
2012-070,111,2012,1,0,2,3,0
2012-071,111,2012,1,0,1,1,0
2012-072,111,2012,1,0,2,3,0
2012-073,111,2012,1,0,2,3,0
2012-074,111,2012,2,0,4,2,12
2012-075,111,2012,1,0,2,6,48
2012-076,111,2012,2,0,2,4,0
2012-077,111,2012,1,0,9,1,0
2012-078,111,2012,2,0,1,6,0
2012-079,111,2012,1,0,4,6,0
2013-001,111,2013,2,0,2,3,0
2013-002,111,2013,1,0,1,2,0
2013-003,111,2013,1,0,1,3,0
2013-004,111,2013,1,0,12,3,0
2013-005,111,2013,2,0,12,3,0
2013-006,111,2013,2,0,9,6,0
2013-007,111,2013,2,0,9,6,0
2013-008,111,2013,1,0,7,3,0
2013-009,111,2013,1,0,1,2,20
2013-010,111,2013,1,0,8,3,0
2013-011,111,2013,2,0,4,2,0
2013-012,111,2013,1,0,9,6,0
2013-013,111,2013,1,0,9,4,0
2013-014,111,2013,2,0,8,9,0
2013-015,111,2013,2,0,1,6,0
2013-016,111,2013,1,0,7,3,0
2013-017,111,2013,2,0,3,6,7
2013-018,111,2013,2,0,2,2,1
2013-019,111,2013,2,0,1,6,0
2013-020,111,2013,1,0,1,2,6
2013-021,111,2013,2,0,4,2,0
2013-022,111,2013,2,0,8,6,0
2013-023,111,2013,1,0,1,6,0
2013-024,111,2013,2,0,5,6,0
2013-025,111,2013,2,0,8,3,0
2013-026,111,2013,2,0,2,5,0
2013-027,111,2013,2,0,8,5,0
2013-028,111,2013,2,0,1,6,0
2013-030,111,2013,2,0,9,6,0
2013-031,111,2013,2,0,12,3,0
2013-032,111,2013,1,0,1,6,0
2013-033,111,2013,1,0,3,2,0
2013-034,111,2013,2,0,10,6,0
2013-035,111,2013,1,0,2,2,0
2013-036,111,2013,1,0,1,2,6
2013-037,111,2013,1,0,1,2,0
2013-038,111,2013,2,0,8,6,0
2013-039,111,2013,2,0,8,3,0
2013-040,111,2013,2,0,6,6,0
2013-041,111,2013,2,0,6,6,0
2013-042,111,2013,1,0,3,2,0
2013-043,111,2013,1,0,1,6,0
2013-044,111,2013,2,0,2,3,0
2013-045,111,2013,1,0,8,6,0
2013-046,111,2013,1,0,1,2,12
2013-047,111,2013,1,0,3,2,0
2013-048,111,2013,2,0,2,6,0
2013-049,111,2013,1,0,2,6,0
2013-050,111,2013,2,0,1,2,17
2013-051,111,2013,2,0,8,6,0
2013-052,111,2013,2,0,8,6,0
2013-053,111,2013,2,0,1,5,0
2013-054,111,2013,2,0,10,6,0
2013-055,111,2013,2,0,8,1,0
2013-056,111,2013,1,0,2,6,0
2013-057,111,2013,2,0,8,3,0
2013-058,111,2013,1,0,2,6,0
2013-059,111,2013,2,0,5,6,0
2013-060,111,2013,2,0,9,1,0
2013-061,111,2013,1,0,1,6,0
2013-062,111,2013,1,0,8,3,0
2013-063,111,2013,2,0,8,3,0
2013-064,111,2013,1,0,1,6,0
2013-065,111,2013,2,0,1,2,6
2013-066,111,2013,1,0,8,3,0
2013-067,111,2013,1,0,8,6,0
2013-068,111,2013,1,0,5,2,0
2013-069,111,2013,1,0,13,1,0
2013-070,111,2013,2,0,3,3,0
