caseId,justice,term,direction,precedentAlteration,issueArea,lawType,caseOriginState
2014-040,112,2014,1,0,2,3,0
2014-041,112,2014,1,0,1,2,0
2014-042,112,2014,1,0,2,2,0
2014-043,112,2014,1,0,2,6,0
2014-044,112,2014,2,0,1,3,0
2014-045,112,2014,2,0,8,3,0
2014-046,112,2014,2,0,2,3,0
2014-047,112,2014,1,0,6,3,0
2014-048,112,2014,1,0,2,1,0
2014-049,112,2014,1,0,1,2,41
2014-050,112,2014,1,0,1,2,0
2014-051,112,2014,1,0,1,3,0
2014-052,112,2014,1,0,12,6,0
2014-053,112,2014,2,0,9,3,0
2014-054,112,2014,1,0,10,3,0
2014-055,112,2014,1,0,3,2,12
2014-056,112,2014,1,0,8,6,0
2014-057,112,2014,1,0,2,6,0
2014-058,112,2014,2,0,3,2,0
2014-059,112,2014,2,0,2,3,0
2014-060,112,2014,1,0,8,3,0
2014-061,112,2014,1,0,8,3,0
2014-062,112,2014,1,0,1,3,0
2014-063,112,2014,1,0,8,6,0
2014-064,112,2014,1,0,8,6,0
2014-065,112,2014,2,0,8,3,0
2014-066,112,2014,1,0,9,3,0
2014-067,112,2014,2,0,1,6,0
2014-068,112,2014,1,0,2,3,0
2014-069,112,2014,1,0,4,2,0
2014-070,112,2014,1,1,4,2,0
2014-071,112,2014,1,0,1,2,0
2014-072,112,2014,2,0,9,3,0
2014-073,112,2014,1,0,2,3,0
2014-074,112,2014,2,0,1,2,38
2014-075,112,2014,1,0,2,3,0
2015-001,112,2015,1,0,8,6,0
2015-003,112,2015,1,0,1,6,0
2015-004,112,2015,1,0,8,3,6
2015-005,112,2015,1,0,1,2,20
2015-006,112,2015,1,0,1,2,22
2015-007,112,2015,1,1,1,2,12
2015-009,112,2015,1,0,9,1,0
2015-010,112,2015,1,0,9,1,0
2015-011,112,2015,2,0,1,2,13
2015-012,112,2015,1,0,3,6,0
2015-013,112,2015,1,0,1,3,0
2015-014,112,2015,2,0,9,6,0
2015-015,112,2015,1,0,2,6,0
2015-016,112,2015,2,0,8,3,0
2015-017,112,2015,1,0,8,6,0
2015-018,112,2015,1,0,7,4,0
2015-019,112,2015,1,0,1,2,0
2015-020,112,2015,1,0,1,6,0
2015-021,112,2015,2,0,2,3,0
2015-022,112,2015,1,0,9,3,0
2015-023,112,2015,1,0,2,6,0
2015-024,112,2015,2,0,10,3,0
2015-026,112,2015,1,0,8,1,33
2015-027,112,2015,2,0,2,2,0
2015-028,112,2015,2,0,2,2,0
2015-029,112,2015,1,0,2,2,0
2015-031,112,2015,2,0,1,4,0
2015-032,112,2015,1,0,9,9,0
2015-033,112,2015,2,0,8,1,0
2015-034,112,2015,2,0,1,2,46
2015-035,112,2015,1,0,3,2,0
2015-036,112,2015,1,0,9,1,0
2015-037,112,2015,2,0,2,6,0
2015-038,112,2015,1,0,8,6,0
2015-039,112,2015,1,0,1,2,52
2015-040,112,2015,1,0,1,6,0
2015-041,112,2015,1,0,8,6,0
2015-042,112,2015,2,0,10,3,0
2015-044,112,2015,1,0,1,6,0
2015-045,112,2015,1,0,4,2,45
2015-046,112,2015,2,0,1,6,0
2015-047,112,2015,1,0,8,3,0
2015-048,112,2015,1,0,5,2,0
2015-049,112,2015,1,0,9,1,0
2015-050,112,2015,1,0,8,3,0
2015-051,112,2015,2,0,8,3,0
2015-052,112,2015,1,0,1,2,31
2015-053,112,2015,1,0,2,6,0
2015-054,112,2015,1,0,2,6,0
2015-055,112,2015,2,0,1,2,0
2015-056,112,2015,1,0,8,3,0
2015-057,112,2015,2,0,8,3,0
2015-058,112,2015,2,0,6,9,16
2015-059,112,2015,2,0,8,1,1
2015-060,112,2015,1,0,1,2,22
2015-061,112,2015,2,0,1,2,26
2015-063,112,2015,2,0,3,3,0
2015-064,112,2015,1,0,2,3,0
2015-066,112,2015,1,0,1,2,0
2015-067,112,2015,1,0,8,3,0
2015-068,112,2015,2,0,1,2,39
2015-069,112,2015,1,0,7,3,0
2015-070,112,2015,2,0,6,6,0
2015-071,112,2015,1,0,8,6,0
2015-072,112,2015,1,0,1,6,0
2015-074,112,2015,1,0,1,6,0
2015-075,112,2015,2,0,1,6,0
2015-076,112,2015,1,0,9,9,0
2015-077,112,2015,1,0,1,2,4
2015-078,112,2015,1,0,1,9,0
2015-079,112,2015,1,0,1,6,6
2015-082,112,2015,1,0,1,2,25
2015-083,112,2015,1,0,1,2,0
2015-084,112,2015,1,0,1,2,21
2016-001,112,2016,2,0,8,6,0
2016-002,112,2016,1,0,1,2,7
2016-003,112,2016,1,0,9,4,0
2016-004,112,2016,1,0,1,3,0
2016-005,112,2016,1,0,1,2,0
2016-006,112,2016,2,0,2,6,0
2016-007,112,2016,1,0,8,6,0
2016-008,112,2016,2,0,8,3,0
2016-009,112,2016,2,0,8,6,0
2016-010,112,2016,1,0,9,6,0
2016-011,112,2016,1,0,13,6,0
2016-013,112,2016,1,0,9,3,0
2016-014,112,2016,2,0,9,6,0
2016-015,112,2016,2,0,2,2,0
2016-016,112,2016,1,0,1,2,0
2016-017,112,2016,2,0,1,1,42
2016-020,112,2016,2,0,8,6,0
2016-026,112,2016,1,0,1,2,0
2016-027,112,2016,1,0,1,2,51
2016-029,112,2016,2,0,2,2,0
2016-030,112,2016,2,0,2,2,0
2016-031,112,2016,2,0,8,6,0
2016-033,112,2016,2,0,4,2,7
2016-034,112,2016,1,0,2,9,8
2016-035,112,2016,2,0,3,2,0
2016-036,112,2016,1,0,9,9,0
2016-037,112,2016,2,0,2,6,0
2016-039,112,2016,1,0,2,6,0
2016-040,112,2016,2,0,3,2,0
2016-041,112,2016,1,0,2,3,0
2016-042,112,2016,1,0,1,6,0
2016-043,112,2016,2,0,2,9,0
2016-044,112,2016,1,0,9,3,0
2016-045,112,2016,1,0,8,3,21
2016-046,112,2016,2,0,3,2,38
2016-047,112,2016,2,0,2,3,0
2016-048,112,2016,2,0,1,6,0
2016-049,112,2016,2,0,10,6,30
2016-050,112,2016,1,0,1,5,0
2016-051,112,2016,1,0,4,2,58
2016-052,112,2016,2,0,10,6,4
2016-053,112,2016,1,0,9,6,0
2016-054,112,2016,2,0,8,6,0
2016-055,112,2016,1,0,2,3,0
2016-056,112,2016,2,0,9,5,51
2016-057,112,2016,1,0,8,3,0
2016-058,112,2016,1,0,9,6,0
2016-060,112,2016,1,0,1,2,0
2016-061,112,2016,1,0,1,9,10
2016-062,112,2016,1,0,8,6,0
2016-063,112,2016,2,0,9,6,0
2016-064,112,2016,1,0,9,1,0
2016-065,112,2016,1,0,9,3,0
2016-066,112,2016,1,0,8,3,0
2016-067,112,2016,1,0,8,6,0
2016-068,112,2016,2,0,3,2,0
2016-069,112,2016,1,0,2,2,26
2016-070,112,2016,1,0,1,3,0
2016-071,112,2016,1,0,1,3,0
2016-072,112,2016,1,0,4,2,6
2016-073,112,2016,1,0,4,2,31
2016-074,112,2016,2,0,8,6,0
2016-075,112,2016,2,0,2,6,0
2016-076,112,2016,1,0,1,2,0
2016-077,112,2016,2,0,4,2,33
2016-078,112,2016,1,0,2,9,0
2016-079,112,2016,1,0,1,6,0
2016-080,112,2016,1,0,1,3,0
2016-081,112,2016,1,0,4,2,5
2017-001,112,2017,1,0,4,2,0
2017-002,112,2017,1,0,7,3,0
2017-003,112,2017,1,0,2,3,0
2017-004,112,2017,1,0,9,1,0
2017-005,112,2017,1,0,1,9,0
2017-006,112,2017,1,0,8,6,0
2017-008,112,2017,2,0,9,4,0
2017-009,112,2017,1,0,9,3,0
2017-010,112,2017,1,0,9,6,0
2017-011,112,2017,2,0,2,6,0
2017-012,112,2017,1,0,1,6,0
2017-013,112,2017,2,0,8,3,0
2017-014,112,2017,1,0,9,6,10
2017-016,112,2017,2,0,8,3,0
2017-017,112,2017,1,0,9,1,0
2017-018,112,2017,1,0,2,6,0
2017-019,112,2017,2,0,8,3,6
2017-020,112,2017,1,0,2,2,7
2017-021,112,2017,1,0,1,2,0
2017-022,112,2017,1,0,10,6,0
2017-023,112,2017,1,0,8,6,0
2017-024,112,2017,2,0,8,1,0
2017-025,112,2017,2,0,8,6,0
2017-026,112,2017,1,0,6,6,0
2017-027,112,2017,1,0,1,3,0
2017-028,112,2017,1,0,8,6,0
2017-029,112,2017,1,0,1,6,0
2017-030,112,2017,1,0,1,6,0
2017-033,112,2017,2,0,1,2,0
2017-037,112,2017,2,0,9,4,0
2017-038,112,2017,1,0,9,6,0
2017-039,112,2017,1,0,1,2,22
2017-040,112,2017,1,0,7,3,0
2017-041,112,2017,1,0,5,2,0
2017-042,112,2017,1,0,1,2,55
2017-043,112,2017,2,0,3,2,0
2017-044,112,2017,1,0,8,3,0
2017-045,112,2017,1,1,7,2,0
2017-047,112,2017,1,0,1,4,0
2017-048,112,2017,1,0,9,6,0
2017-049,112,2017,2,0,3,2,0
2017-050,112,2017,1,0,1,3,0
2017-051,112,2017,1,0,1,4,0
2017-052,112,2017,1,0,9,9,0
2017-054,112,2017,1,0,14,9,0
2017-056,112,2017,1,0,9,9,0
2017-057,112,2017,1,0,12,6,0
2017-058,112,2017,1,0,8,6,0
2017-059,112,2017,2,1,8,1,49
2017-060,112,2017,2,0,8,3,0
2017-061,112,2017,2,0,1,6,0
2017-063,112,2017,2,0,8,1,0
2017-064,112,2017,1,0,2,9,56
2017-065,112,2017,1,0,9,1,0
2017-066,112,2017,1,0,9,9,0
2017-067,112,2017,1,0,1,6,0
2017-068,112,2017,1,0,1,6,0
2017-070,112,2017,1,0,2,6,0
2017-071,112,2017,1,0,1,6,0
2017-072,112,2017,1,0,2,3,0
2017-073,112,2017,2,0,9,4,0
2017-074,112,2017,1,1,2,3,0
2017-075,112,2017,1,0,1,2,55
2017-076,112,2017,1,0,9,9,0
2017-077,112,2017,2,0,2,2,0
2017-078,112,2017,2,0,2,6,0
2017-079,112,2017,1,0,1,6,0
