caseId,justice,term,direction,precedentAlteration,issueArea,lawType,caseOriginState
1996-088,107,1996,2,0,2,2,0
1996-089,107,1996,1,0,9,4,0
1996-090,107,1996,2,0,8,3,0
1996-091,107,1996,1,0,5,2,0
1996-092,107,1996,1,0,5,2,0
1996-093,107,1996,1,0,9,1,0
1996-094,107,1996,2,0,3,2,0
1996-095,107,1996,2,0,10,6,0
1996-096,107,1996,2,0,2,3,0
1996-097,107,1996,1,0,1,2,0
1997-001,107,1997,1,0,2,4,0
1997-002,107,1997,2,1,8,3,0
1997-003,107,1997,1,0,1,6,0
1997-004,107,1997,2,0,2,3,0
1997-005,107,1997,1,0,1,6,0
1997-006,107,1997,2,0,2,1,0
1997-007,107,1997,1,0,9,6,1
1997-008,107,1997,2,0,1,0,0
1997-009,107,1997,1,1,1,2,0
1997-010,107,1997,2,0,2,3,0
1997-011,107,1997,2,0,9,4,0
1997-012,107,1997,2,0,9,6,0
1997-013,107,1997,2,0,8,6,0
1997-014,107,1997,2,0,8,3,0
1997-016,107,1997,2,0,9,5,0
1997-017,107,1997,1,0,4,2,0
1997-018,107,1997,1,0,1,2,0
1997-019,107,1997,1,0,8,1,37
1997-020,107,1997,1,0,2,6,0
1997-021,107,1997,2,0,7,3,0
1997-024,107,1997,1,0,1,6,0
1997-025,107,1997,2,0,2,3,0
1997-026,107,1997,1,0,8,2,12
1997-027,107,1997,1,0,2,4,0
1997-028,107,1997,1,0,9,3,0
1997-029,107,1997,1,0,9,6,0
1997-030,107,1997,2,0,8,6,0
1997-031,107,1997,1,0,2,6,0
1997-032,107,1997,1,0,9,1,0
1997-033,107,1997,1,0,9,6,0
1997-034,107,1997,2,0,8,0,0
1997-035,107,1997,2,0,8,3,0
1997-036,107,1997,1,0,1,2,0
1997-037,107,1997,2,0,2,3,0
1997-038,107,1997,1,0,9,1,0
1997-039,107,1997,2,0,8,6,0
1997-040,107,1997,2,0,1,6,0
1997-041,107,1997,2,0,1,0,25
1997-042,107,1997,1,0,2,0,0
1997-043,107,1997,2,0,9,0,0
1997-044,107,1997,1,0,8,3,0
1997-045,107,1997,2,0,1,6,0
1997-046,107,1997,1,0,4,2,0
1997-047,107,1997,1,0,9,1,0
1997-048,107,1997,1,0,1,2,0
1997-049,107,1997,2,0,8,6,0
1997-050,107,1997,1,0,12,6,0
1997-051,107,1997,1,0,1,3,0
1997-052,107,1997,2,0,12,3,0
1997-053,107,1997,2,0,2,1,22
1997-054,107,1997,1,0,8,6,12
1997-055,107,1997,2,0,2,3,0
1997-056,107,1997,2,0,9,2,0
1997-057,107,1997,1,0,1,6,0
1997-058,107,1997,1,0,12,6,45
1997-059,107,1997,2,0,1,3,0
1997-060,107,1997,2,0,2,0,0
1997-061,107,1997,1,0,9,5,0
1997-062,107,1997,2,0,1,0,0
1997-063,107,1997,2,0,1,3,0
1997-064,107,1997,1,0,9,3,0
1997-065,107,1997,2,0,3,2,0
1997-066,107,1997,1,0,2,0,0
1997-067,107,1997,1,0,9,0,0
1997-068,107,1997,1,0,9,1,0
1997-069,107,1997,2,0,2,0,42
1997-071,107,1997,2,0,8,2,0
1997-072,107,1997,1,0,7,0,0
1997-073,107,1997,2,0,9,4,0
1997-074,107,1997,2,0,9,6,0
1997-075,107,1997,1,0,9,4,0
1997-076,107,1997,2,0,8,6,0
1997-077,107,1997,2,0,8,3,0
1997-078,107,1997,1,0,1,2,0
1997-079,107,1997,1,0,2,6,0
1997-080,107,1997,1,0,8,6,0
1997-081,107,1997,2,0,1,6,0
1997-082,107,1997,1,0,1,1,36
1997-083,107,1997,2,0,4,0,0
1997-084,107,1997,1,0,1,3,0
1997-085,107,1997,2,0,2,3,0
1997-086,107,1997,2,0,10,3,0
1997-087,107,1997,2,1,1,6,0
1997-088,107,1997,2,0,9,6,0
1997-089,107,1997,2,0,2,3,0
1997-090,107,1997,2,0,1,6,0
1997-091,107,1997,2,0,1,6,0
1997-092,107,1997,2,0,1,2,45
1997-093,107,1997,2,0,9,6,0
1997-094,107,1997,2,0,1,0,0
1997-096,107,1997,2,0,4,2,0
1997-097,107,1997,2,0,3,2,0
1997-098,107,1997,2,0,2,3,0
1997-099,107,1997,1,0,1,2,0
1997-100,107,1997,2,0,1,2,6
1997-101,107,1997,2,0,2,3,0
1997-102,107,1997,2,0,2,3,0
1998-001,107,1998,2,0,7,3,0
1998-002,107,1998,2,0,8,6,0
1998-003,107,1998,2,0,7,3,0
1998-004,107,1998,2,0,1,2,28
1998-005,107,1998,2,0,1,2,19
1998-006,107,1998,1,0,9,0,0
1998-007,107,1998,2,0,2,3,0
1998-008,107,1998,1,0,8,3,0
1998-009,107,1998,2,0,1,0,0
1998-010,107,1998,1,0,2,4,0
1998-011,107,1998,1,0,8,5,0
1998-012,107,1998,2,0,3,2,0
1998-013,107,1998,2,0,4,2,0
1998-014,107,1998,2,0,8,6,0
1998-015,107,1998,1,0,8,3,0
1998-016,107,1998,2,0,2,3,0
1998-017,107,1998,2,0,10,6,0
1998-020,107,1998,2,0,8,3,0
1998-021,107,1998,1,0,8,3,0
1998-022,107,1998,1,0,9,3,0
1998-023,107,1998,1,0,2,3,0
1998-024,107,1998,2,0,2,6,0
1998-025,107,1998,1,0,1,0,0
1998-026,107,1998,1,0,1,4,0
1998-027,107,1998,1,0,10,0,4
1998-028,107,1998,1,0,4,2,0
1998-029,107,1998,2,0,2,3,0
1998-030,107,1998,2,0,7,6,0
1998-031,107,1998,1,0,9,1,0
1998-032,107,1998,1,0,1,0,0
1998-033,107,1998,1,0,2,4,0
1998-034,107,1998,1,0,7,2,41
1998-035,107,1998,1,0,2,4,12
1998-036,107,1998,2,0,9,4,0
1998-037,107,1998,1,0,8,1,1
1998-038,107,1998,2,1,2,6,0
1998-039,107,1998,2,0,1,6,0
1998-040,107,1998,1,0,2,4,0
1998-041,107,1998,2,0,9,6,0
1998-042,107,1998,2,0,8,2,0
1998-043,107,1998,2,0,1,2,59
1998-044,107,1998,2,0,1,2,0
1998-045,107,1998,2,0,9,6,0
1998-046,107,1998,2,0,8,3,0
1998-047,107,1998,1,0,9,6,0
1998-048,107,1998,1,0,8,6,0
1998-049,107,1998,1,0,2,3,0
1998-050,107,1998,1,0,8,3,0
1998-051,107,1998,1,0,2,6,0
1998-052,107,1998,2,0,2,2,0
1998-053,107,1998,1,0,9,6,0
1998-054,107,1998,2,0,2,2,0
1998-055,107,1998,1,0,1,2,12
1998-056,107,1998,2,0,9,6,0
1998-058,107,1998,1,0,1,2,0
1998-059,107,1998,2,0,2,3,0
1998-060,107,1998,1,0,4,2,0
1998-061,107,1998,1,0,8,3,0
1998-062,107,1998,2,0,2,3,0
1998-063,107,1998,1,0,1,2,0
1998-064,107,1998,1,0,2,4,0
1998-065,107,1998,2,0,1,6,0
1998-066,107,1998,1,0,1,3,0
1998-067,107,1998,1,0,8,6,0
1998-068,107,1998,2,0,1,0,0
1998-069,107,1998,2,0,4,2,17
1998-070,107,1998,2,0,1,2,55
1998-071,107,1998,1,0,9,3,0
1998-072,107,1998,2,0,3,2,0
1998-073,107,1998,1,0,9,4,0
1998-074,107,1998,2,0,2,3,0
1998-075,107,1998,2,0,7,6,0
1998-076,107,1998,2,0,1,0,0
1998-077,107,1998,2,0,9,0,0
1998-078,107,1998,1,0,6,6,0
1998-079,107,1998,2,0,1,2,0
1998-080,107,1998,1,0,10,6,0
1998-081,107,1998,1,0,1,2,25
1998-082,107,1998,1,0,2,4,0
1998-083,107,1998,1,0,2,3,0
1998-084,107,1998,1,0,2,3,0
1998-085,107,1998,2,0,2,3,0
1998-087,107,1998,1,0,2,3,0
1998-088,107,1998,2,0,2,3,0
1998-089,107,1998,2,0,10,6,0
1998-090,107,1998,2,1,10,6,0
1998-091,107,1998,2,0,10,2,23
1998-092,107,1998,1,0,9,4,0
1998-093,107,1998,1,0,2,4,0
1999-001,107,1999,2,0,9,3,0
1999-002,107,1999,1,0,2,4,0
1999-003,107,1999,1,0,2,4,0
1999-004,107,1999,1,0,2,4,0
1999-005,107,1999,1,0,2,4,0
1999-007,107,1999,2,0,1,2,0
1999-008,107,1999,1,0,2,4,0
1999-009,107,1999,2,0,2,0,0
1999-010,107,1999,1,0,9,0,0
1999-011,107,1999,1,0,3,2,0
1999-012,107,1999,2,0,12,3,0
1999-013,107,1999,2,0,10,3,0
1999-016,107,1999,1,0,1,6,37
1999-017,107,1999,2,0,1,2,17
1999-018,107,1999,2,0,10,6,0
1999-019,107,1999,1,0,1,2,6
1999-020,107,1999,2,0,9,0,0
1999-021,107,1999,2,0,1,2,0
1999-022,107,1999,2,0,2,6,0
1999-023,107,1999,2,0,2,2,0
1999-024,107,1999,1,0,1,4,0
1999-025,107,1999,2,0,2,3,0
1999-026,107,1999,2,0,3,2,0
1999-027,107,1999,2,0,12,3,0
1999-028,107,1999,1,0,8,4,0
1999-029,107,1999,1,0,8,2,6
1999-030,107,1999,2,0,1,2,0
1999-031,107,1999,1,0,2,2,0
1999-032,107,1999,1,0,9,3,0
1999-033,107,1999,2,0,2,2,0
1999-034,107,1999,1,0,9,3,0
1999-035,107,1999,1,0,1,6,0
1999-036,107,1999,2,0,1,2,0
1999-037,107,1999,2,0,10,6,0
1999-038,107,1999,2,0,8,3,0
1999-039,107,1999,2,0,9,6,0
1999-040,107,1999,2,0,8,6,0
1999-041,107,1999,1,0,3,2,0
1999-042,107,1999,2,0,1,1,0
1999-043,107,1999,2,0,1,2,12
1999-044,107,1999,2,0,3,2,45
1999-046,107,1999,2,0,1,2,0
1999-047,107,1999,1,0,10,6,0
1999-048,107,1999,2,0,1,3,0
1999-050,107,1999,2,0,1,3,0
1999-051,107,1999,1,0,1,0,0
1999-052,107,1999,2,0,4,2,0
1999-053,107,1999,2,0,1,3,0
1999-054,107,1999,2,0,1,3,0
1999-055,107,1999,2,0,1,1,51
1999-056,107,1999,1,0,7,3,0
1999-057,107,1999,2,0,10,6,0
1999-058,107,1999,2,0,2,6,0
1999-059,107,1999,1,0,1,6,0
1999-060,107,1999,2,0,8,6,0
1999-061,107,1999,2,0,1,4,0
1999-062,107,1999,2,0,9,1,0
1999-063,107,1999,2,0,3,6,0
1999-064,107,1999,2,0,1,3,0
1999-065,107,1999,1,0,10,6,0
1999-066,107,1999,2,0,8,3,0
1999-067,107,1999,1,0,8,3,0
1999-068,107,1999,2,0,1,6,0
1999-069,107,1999,2,0,5,2,56
1999-070,107,1999,2,0,9,3,0
1999-071,107,1999,2,0,1,6,0
1999-072,107,1999,2,0,2,3,0
1999-073,107,1999,2,0,1,3,0
1999-074,107,1999,1,0,8,3,0
1999-075,107,1999,2,0,8,3,0
1999-076,107,1999,2,0,1,6,0
1999-077,107,1999,2,0,3,2,0
1999-078,107,1999,2,0,1,6,0
1999-079,107,1999,2,0,10,1,0
1999-080,107,1999,2,0,2,5,0
1999-081,107,1999,2,0,1,2,0
1999-082,107,1999,2,0,1,2,35
1999-083,107,1999,2,0,2,2,0
1999-085,107,1999,2,0,2,2,35
1999-086,107,1999,2,0,5,2,7
1999-087,107,1999,2,1,3,2,0
1999-088,107,1999,2,0,5,2,0
1999-089,107,1999,2,0,10,3,0
2000-001,107,2000,2,0,2,0,0
2000-002,107,2000,2,0,1,6,0
2000-003,107,2000,1,0,1,6,0
2000-004,107,2000,1,0,9,1,0
2000-005,107,2000,2,0,1,2,0
2000-006,107,2000,2,0,7,6,0
2000-007,107,2000,1,0,9,0,12
2000-008,107,2000,2,0,9,6,0
2000-009,107,2000,2,0,2,6,12
2000-010,107,2000,2,0,8,6,0
2000-011,107,2000,2,0,1,2,0
2000-012,107,2000,1,0,12,3,0
2000-013,107,2000,2,0,4,2,0
2000-014,107,2000,1,0,1,6,0
2000-015,107,2000,1,0,4,1,0
2000-016,107,2000,1,0,9,0,58
2000-017,107,2000,1,0,9,0,0
2000-018,107,2000,2,0,4,2,0
2000-019,107,2000,2,0,8,6,30
2000-020,107,2000,1,0,1,2,17
2000-021,107,2000,2,0,10,3,0
2000-022,107,2000,2,0,10,2,0
2000-023,107,2000,1,0,8,6,0
2000-024,107,2000,2,0,8,6,0
2000-025,107,2000,2,0,8,3,0
2000-026,107,2000,2,0,9,4,25
2000-027,107,2000,2,0,2,2,0
2000-028,107,2000,2,0,3,2,0
2000-029,107,2000,1,0,5,3,0
2000-030,107,2000,2,0,1,2,41
2000-031,107,2000,2,0,8,6,0
2000-032,107,2000,2,0,1,2,48
2000-033,107,2000,1,0,1,6,0
2000-034,107,2000,2,0,1,2,0
2000-035,107,2000,2,0,7,6,0
2000-036,107,2000,2,0,10,3,56
2000-037,107,2000,2,0,1,2,51
2000-038,107,2000,1,0,4,2,0
2000-039,107,2000,2,0,12,3,0
2000-040,107,2000,1,0,3,2,0
2000-041,107,2000,2,0,2,2,0
2000-042,107,2000,1,0,2,3,0
2000-043,107,2000,2,0,9,3,0
2000-044,107,2000,1,0,1,2,0
2000-045,107,2000,2,0,1,3,0
2000-046,107,2000,2,0,1,3,0
2000-047,107,2000,1,0,2,0,42
2000-048,107,2000,1,0,8,2,0
2000-049,107,2000,1,0,4,2,50
2000-050,107,2000,1,0,1,6,0
2000-051,107,2000,1,0,7,0,0
2000-052,107,2000,2,0,3,2,0
2000-053,107,2000,2,1,12,1,0
2000-054,107,2000,2,0,8,3,0
2000-055,107,2000,2,0,6,3,0
2000-056,107,2000,1,0,2,6,0
2000-057,107,2000,2,0,2,3,0
2000-058,107,2000,2,0,7,3,0
2000-059,107,2000,1,0,9,6,0
2000-061,107,2000,2,0,1,4,0
2000-062,107,2000,2,0,10,0,5
2000-063,107,2000,1,0,9,6,12
2000-064,107,2000,2,0,1,2,0
2000-065,107,2000,2,0,8,0,0
2000-066,107,2000,1,0,12,3,0
2000-067,107,2000,2,0,2,3,0
2000-069,107,2000,2,0,1,2,0
2000-070,107,2000,2,0,2,2,0
2000-071,107,2000,2,0,3,2,0
2000-072,107,2000,2,0,1,6,1
2000-073,107,2000,1,0,1,3,0
2000-074,107,2000,1,0,1,3,0
2000-075,107,2000,2,0,8,0,0
2000-076,107,2000,2,0,9,6,0
2000-077,107,2000,2,0,2,5,0
2000-078,107,2000,2,0,2,3,0
2000-079,107,2000,2,0,2,3,0
2000-080,107,2000,1,0,2,0,0
2000-081,107,2000,2,0,3,6,0
2000-082,107,2000,2,0,3,3,0
2000-083,107,2000,2,0,8,6,0
2000-084,107,2000,1,0,10,6,0
2000-085,107,2000,2,0,4,2,47
2000-086,107,2000,2,0,1,3,0
2000-087,107,2000,2,0,2,3,0
2001-001,107,2001,1,0,9,6,0
2001-002,107,2001,1,0,8,6,0
2001-004,107,2001,2,0,2,0,0
2001-005,107,2001,2,0,2,6,0
2001-006,107,2001,1,0,9,0,0
2001-007,107,2001,1,0,1,2,0
2001-008,107,2001,1,0,8,6,0
2001-009,107,2001,1,0,9,0,0
2001-010,107,2001,2,0,4,2,0
2001-011,107,2001,1,0,2,3,0
2001-012,107,2001,2,0,8,3,0
2001-013,107,2001,2,0,7,3,0
2001-014,107,2001,2,0,1,2,48
2001-015,107,2001,1,0,1,0,0
2001-016,107,2001,2,0,7,6,0
2001-017,107,2001,1,0,3,2,0
2001-018,107,2001,2,0,9,6,0
2001-019,107,2001,2,0,9,0,0
2001-020,107,2001,2,0,4,2,20
2001-021,107,2001,1,0,5,3,0
2001-022,107,2001,1,0,8,6,0
2001-023,107,2001,1,0,10,6,58
2001-024,107,2001,2,0,2,4,0
2001-025,107,2001,1,0,9,6,0
2001-026,107,2001,2,0,9,6,28
2001-027,107,2001,1,0,9,3,0
2001-028,107,2001,2,0,8,3,0
2001-029,107,2001,1,0,1,4,0
2001-030,107,2001,1,0,9,6,0
2001-031,107,2001,2,0,2,3,0
2001-032,107,2001,1,0,2,6,0
2001-033,107,2001,2,0,2,6,0
2001-034,107,2001,2,0,1,2,0
2001-035,107,2001,1,0,2,3,0
2001-036,107,2001,1,0,9,0,0
2001-037,107,2001,1,0,4,6,0
2001-038,107,2001,2,0,3,6,0
2001-039,107,2001,2,0,12,3,0
2001-040,107,2001,2,0,4,2,0
2001-041,107,2001,2,0,3,2,0
2001-042,107,2001,2,0,2,3,0
2001-044,107,2001,2,0,3,2,0
2001-045,107,2001,2,0,8,6,0
2001-046,107,2001,1,0,3,6,0
2001-047,107,2001,2,1,10,2,0
2001-048,107,2001,1,1,1,4,0
2001-049,107,2001,2,0,10,6,0
2001-050,107,2001,2,0,1,2,1
2001-051,107,2001,1,0,1,3,0
2001-052,107,2001,1,0,8,6,0
2001-053,107,2001,2,0,10,2,0
2001-054,107,2001,2,0,6,3,0
2001-055,107,2001,2,0,8,3,0
2001-056,107,2001,1,0,9,6,0
2001-057,107,2001,2,0,9,4,0
2001-058,107,2001,2,0,1,2,0
2001-059,107,2001,1,0,2,3,0
2001-060,107,2001,2,0,9,6,0
2001-061,107,2001,2,0,2,3,0
2001-062,107,2001,2,0,9,6,0
2001-063,107,2001,2,0,3,2,0
2001-064,107,2001,1,0,8,3,0
2001-065,107,2001,2,0,1,2,0
2001-066,107,2001,2,0,1,3,0
2001-067,107,2001,1,0,12,3,0
2001-068,107,2001,1,0,1,0,0
2001-069,107,2001,1,0,5,3,56
2001-070,107,2001,2,1,1,2,55
2001-071,107,2001,1,0,10,3,0
2001-072,107,2001,2,0,8,0,0
2001-073,107,2001,1,0,10,3,0
2001-074,107,2001,2,0,2,6,0
2001-075,107,2001,1,0,7,2,0
2001-076,107,2001,2,0,1,6,0
2001-077,107,2001,2,1,1,2,4
2001-078,107,2001,1,0,1,2,0
2001-079,107,2001,2,0,1,2,22
2001-080,107,2001,2,0,3,2,0
2001-081,107,2001,2,0,2,3,0
2001-082,107,2001,1,0,3,2,0
2001-083,107,2001,2,0,5,2,0
2001-084,107,2001,1,0,9,0,0
2001-085,107,2001,1,0,1,0,0
2002-001,107,2002,1,0,9,0,0
2002-002,107,2002,1,0,1,3,0
2002-003,107,2002,1,0,2,3,0
2002-004,107,2002,1,0,1,3,0
2002-005,107,2002,1,0,9,6,0
2002-006,107,2002,1,0,8,6,27
2002-007,107,2002,1,0,10,6,17
2002-008,107,2002,1,0,9,3,0
2002-009,107,2002,1,0,8,0,0
2002-010,107,2002,1,0,1,4,0
2002-012,107,2002,2,0,1,2,45
2002-013,107,2002,1,0,8,6,56
2002-014,107,2002,2,0,2,6,0
2002-015,107,2002,1,0,8,6,0
2002-016,107,2002,1,0,1,0,0
2002-017,107,2002,1,0,2,3,0
2002-018,107,2002,2,0,8,3,0
2002-019,107,2002,2,0,1,3,0
2002-020,107,2002,1,0,2,3,56
2002-021,107,2002,1,0,5,6,0
2002-022,107,2002,2,0,8,6,0
2002-023,107,2002,2,0,12,3,0
2002-024,107,2002,2,0,2,6,0
2002-025,107,2002,2,0,2,6,0
2002-026,107,2002,2,0,1,3,0
2002-027,107,2002,1,0,1,2,0
2002-028,107,2002,2,0,1,2,6
2002-029,107,2002,2,0,1,3,0
2002-030,107,2002,1,0,1,1,0
2002-031,107,2002,1,0,8,3,0
2002-032,107,2002,2,0,8,3,57
2002-033,107,2002,1,0,2,2,0
2002-034,107,2002,2,0,1,3,0
2002-035,107,2002,2,0,4,2,0
2002-036,107,2002,2,0,2,3,0
2002-037,107,2002,1,0,8,3,0
2002-038,107,2002,1,0,10,3,0
2002-039,107,2002,2,0,3,2,55
2002-040,107,2002,1,0,8,3,0
2002-041,107,2002,1,0,8,2,52
2002-042,107,2002,1,0,2,3,0
2002-043,107,2002,2,0,9,6,48
2002-044,107,2002,1,0,9,6,0
2002-046,107,2002,2,0,1,3,0
2002-047,107,2002,2,0,2,3,0
2002-048,107,2002,2,0,9,6,0
2002-049,107,2002,1,0,3,2,17
2002-050,107,2002,2,0,1,2,51
2002-051,107,2002,1,0,1,3,0
2002-052,107,2002,2,0,8,1,0
2002-053,107,2002,2,0,9,3,0
2002-054,107,2002,1,0,2,3,0
2002-055,107,2002,1,0,4,2,0
2002-057,107,2002,2,0,10,2,0
2002-058,107,2002,1,0,1,2,0
2002-059,107,2002,1,0,9,0,0
2002-060,107,2002,1,0,8,3,0
2002-061,107,2002,2,0,4,2,12
2002-062,107,2002,2,0,9,6,0
2002-063,107,2002,2,0,8,6,0
2002-064,107,2002,2,0,10,3,22
2002-065,107,2002,1,0,8,6,1
2002-066,107,2002,2,0,8,6,0
2002-067,107,2002,2,0,9,6,0
2002-068,107,2002,2,0,2,3,0
2002-069,107,2002,2,0,8,2,19
2002-070,107,2002,1,0,9,0,0
2002-072,107,2002,1,0,3,2,55
2002-073,107,2002,1,0,3,2,0
2002-074,107,2002,2,0,3,3,0
2002-075,107,2002,2,0,4,2,0
2002-076,107,2002,2,0,3,2,0
2002-077,107,2002,2,0,2,2,0
2002-078,107,2002,2,0,2,2,0
2002-079,107,2002,2,0,10,1,0
2002-080,107,2002,1,0,8,6,48
2002-081,107,2002,2,0,2,3,0
2002-082,107,2002,2,0,1,2,0
2002-083,107,2002,2,1,5,2,51
2002-084,107,2002,2,0,1,1,6
2002-085,107,2002,1,0,9,0,6
2003-001,107,2003,1,0,1,2,0
2003-002,107,2003,1,0,1,3,0
2003-003,107,2003,1,0,2,3,0
2003-004,107,2003,1,0,1,2,0
2003-006,107,2003,2,0,3,2,0
2003-019,107,2003,1,0,1,2,25
2003-020,107,2003,2,0,1,3,0
2003-021,107,2003,2,0,8,3,0
2003-022,107,2003,1,0,8,3,0
2003-023,107,2003,2,0,1,2,17
2003-024,107,2003,2,0,10,2,0
2003-025,107,2003,1,0,8,3,0
2003-026,107,2003,2,0,8,3,0
2003-027,107,2003,2,0,1,2,0
2003-028,107,2003,1,0,6,3,0
2003-029,107,2003,1,0,4,2,17
2003-030,107,2003,1,0,8,2,0
2003-031,107,2003,2,0,2,3,0
2003-032,107,2003,1,0,5,6,0
2003-033,107,2003,2,0,8,5,0
2003-034,107,2003,2,0,1,2,0
2003-035,107,2003,2,0,3,2,0
2003-036,107,2003,1,0,8,3,0
2003-037,107,2003,1,0,2,3,0
2003-038,107,2003,2,0,8,3,0
2003-039,107,2003,1,0,9,3,0
2003-040,107,2003,2,1,1,2,56
2003-041,107,2003,1,0,1,2,19
2003-042,107,2003,1,0,8,3,0
2003-043,107,2003,2,0,12,3,0
2003-044,107,2003,1,0,10,6,0
2003-045,107,2003,1,0,1,2,0
2003-046,107,2003,2,0,5,3,0
2003-047,107,2003,2,0,8,6,0
2003-048,107,2003,2,0,2,1,0
2003-049,107,2003,1,0,8,3,0
2003-050,107,2003,2,0,10,3,0
2003-051,107,2003,2,0,9,1,0
2003-052,107,2003,2,0,9,6,0
2003-053,107,2003,2,0,1,0,0
2003-055,107,2003,1,0,9,6,6
2003-056,107,2003,1,0,1,2,0
2003-057,107,2003,2,0,10,2,0
2003-058,107,2003,2,0,8,3,0
2003-059,107,2003,2,0,2,3,0
2003-060,107,2003,2,0,9,6,0
2003-061,107,2003,2,0,10,6,0
2003-062,107,2003,2,0,1,2,0
2003-063,107,2003,2,0,2,3,0
2003-064,107,2003,2,0,1,3,0
2003-065,107,2003,2,0,1,6,0
2003-066,107,2003,2,0,8,3,0
2003-067,107,2003,1,0,8,3,0
2003-068,107,2003,1,0,3,2,0
2003-069,107,2003,1,0,9,0,0
2003-070,107,2003,1,0,8,3,0
2003-071,107,2003,1,0,1,4,0
2003-072,107,2003,2,0,10,6,0
2003-073,107,2003,2,0,2,3,0
2003-074,107,2003,1,0,8,6,0
2003-075,107,2003,2,0,1,2,33
2003-076,107,2003,2,0,10,3,0
2003-077,107,2003,1,0,1,3,0
2003-078,107,2003,2,0,5,6,0
2003-079,107,2003,2,0,1,3,0
2003-080,107,2003,2,0,1,2,56
2003-081,107,2003,2,0,1,0,0
2003-082,107,2003,2,0,5,0,0
2003-083,107,2003,2,0,1,0,0
2003-084,107,2003,2,0,1,3,0
2003-085,107,2003,2,0,1,3,0
2003-086,107,2003,2,0,4,2,0
2003-087,107,2003,2,0,1,2,30
2003-088,107,2003,2,0,1,2,0
2003-090,107,2003,2,0,3,2,0
2003-091,107,2003,2,0,8,3,0
2004-001,107,2004,2,0,2,3,0
2004-002,107,2004,1,0,8,0,0
2004-003,107,2004,2,0,1,2,51
2004-004,107,2004,1,0,8,3,0
2004-005,107,2004,1,0,3,2,0
2004-007,107,2004,2,0,8,6,0
2004-008,107,2004,2,0,9,1,0
2004-009,107,2004,1,0,1,2,0
2004-010,107,2004,1,0,8,6,0
2004-011,107,2004,1,0,1,2,12
2004-012,107,2004,2,0,8,0,0
2004-013,107,2004,1,0,1,6,0
2004-014,107,2004,1,0,1,6,0
2004-015,107,2004,2,0,2,6,0
2004-016,107,2004,2,0,2,6,0
2004-017,107,2004,2,0,1,2,17
2004-018,107,2004,2,0,12,3,0
2004-019,107,2004,1,0,9,6,29
2004-020,107,2004,1,0,9,3,0
2004-021,107,2004,2,0,1,2,26
2004-022,107,2004,2,0,8,3,0
2004-023,107,2004,2,0,2,2,0
2004-024,107,2004,2,1,1,2,30
2004-025,107,2004,2,0,2,6,0
2004-026,107,2004,2,0,8,0,0
2004-027,107,2004,2,0,1,6,0
2004-028,107,2004,2,0,9,3,0
2004-029,107,2004,2,0,1,3,0
2004-030,107,2004,1,0,1,2,0
2004-031,107,2004,1,0,2,3,0
2004-032,107,2004,2,0,1,3,0
2004-033,107,2004,2,0,2,3,0
2004-034,107,2004,1,0,2,0,0
2004-035,107,2004,2,0,2,3,0
2004-036,107,2004,2,0,1,3,0
2004-037,107,2004,2,0,9,0,0
2004-038,107,2004,1,0,9,3,0
2004-039,107,2004,2,0,8,3,0
2004-040,107,2004,1,0,8,3,0
2004-041,107,2004,2,0,1,6,0
2004-042,107,2004,2,0,1,6,0
2004-043,107,2004,2,0,9,3,0
2004-044,107,2004,1,0,10,3,0
2004-045,107,2004,2,0,8,1,0
2004-046,107,2004,2,0,4,2,0
2004-047,107,2004,2,0,3,2,0
2004-048,107,2004,2,0,3,2,0
2004-049,107,2004,2,0,4,2,30
2004-050,107,2004,2,0,9,0,0
2004-051,107,2004,2,0,1,6,0
2004-052,107,2004,2,0,3,6,0
2004-053,107,2004,2,0,3,2,6
2004-054,107,2004,2,0,10,6,0
2004-055,107,2004,2,0,10,3,0
2004-056,107,2004,2,0,2,3,0
2004-057,107,2004,2,0,2,2,6
2004-058,107,2004,1,0,1,2,0
2004-059,107,2004,2,0,8,6,0
2004-060,107,2004,1,0,4,2,0
2004-061,107,2004,2,0,1,3,0
2004-062,107,2004,2,0,9,3,0
2004-063,107,2004,2,0,4,2,0
2004-064,107,2004,2,0,1,3,0
2004-065,107,2004,2,0,1,2,0
2004-066,107,2004,1,0,9,3,0
2004-067,107,2004,2,0,8,1,27
2004-068,107,2004,1,0,10,6,27
2004-069,107,2004,2,0,4,2,8
2004-070,107,2004,2,0,9,4,0
2004-071,107,2004,2,0,9,6,0
2004-072,107,2004,2,0,8,6,0
2004-073,107,2004,2,0,2,2,27
2004-074,107,2004,2,0,1,3,0
2004-075,107,2004,2,0,3,2,0
2004-076,107,2004,1,0,4,2,0
2004-077,107,2004,2,0,9,4,0
2004-078,107,2004,2,0,3,2,0
2004-079,107,2004,1,0,8,6,0
2004-080,107,2004,2,0,9,3,0
2005-001,107,2005,2,0,1,9,0
2005-002,107,2005,1,0,1,0,0
2005-003,107,2005,1,0,2,3,0
2005-004,107,2005,2,0,1,4,0
2005-005,107,2005,2,0,7,3,0
2005-006,107,2005,1,0,8,3,0
2005-007,107,2005,1,0,2,3,0
2005-008,107,2005,1,0,9,0,25
2005-009,107,2005,1,0,1,0,0
2005-010,107,2005,2,0,9,6,0
2005-011,107,2005,1,0,2,0,0
2005-012,107,2005,1,0,6,6,0
2005-013,107,2005,2,0,9,6,0
2005-014,107,2005,2,0,10,3,0
2005-015,107,2005,1,0,8,3,0
