caseId,justice,term,direction,precedentAlteration,issueArea,lawType,caseOriginState
1968-043,91,1968,1,0,3,2,0
1968-043,78,1968,1,0,3,2,0
1968-043,81,1968,2,0,3,2,0
1968-043,94,1968,2,0,3,2,0
1968-043,98,1968,2,0,3,2,0
1968-043,92,1968,2,0,3,2,0
1968-043,95,1968,2,0,3,2,0
1968-043,90,1968,2,0,3,2,0
1968-043,97,1968,2,0,3,2,0
