caseId,justice,term,direction,precedentAlteration,issueArea,lawType,caseOriginState
1992-060,108,1992,1,0,1,4,0
1992-061,108,1992,1,0,9,0,0
1992-062,108,1992,2,0,3,2,0
1992-063,108,1992,2,0,10,6,16
1992-064,108,1992,2,0,2,6,0
1992-065,108,1992,1,0,7,3,0
1992-066,108,1992,2,0,1,6,0
1992-067,108,1992,2,0,8,0,0
1992-068,108,1992,1,0,1,0,0
1992-069,108,1992,2,0,9,0,0
1992-070,108,1992,1,0,9,3,0
1992-071,108,1992,2,0,2,6,0
1992-072,108,1992,1,0,1,6,0
1992-073,108,1992,2,0,3,2,46
1992-074,108,1992,2,0,12,3,0
1992-075,108,1992,2,0,5,3,0
1992-076,108,1992,1,0,9,3,0
1992-077,108,1992,1,0,9,6,0
1992-078,108,1992,1,0,1,6,0
1992-079,108,1992,1,0,8,3,0
1992-080,108,1992,2,0,1,2,22
1992-081,108,1992,1,0,8,3,0
1992-082,108,1992,2,0,8,3,0
1992-083,108,1992,1,0,8,3,0
1992-084,108,1992,1,0,1,0,0
1992-085,108,1992,1,0,1,2,28
1992-086,108,1992,2,0,3,2,0
1992-087,108,1992,1,0,9,3,0
1992-088,108,1992,2,0,8,0,0
1992-089,108,1992,1,0,9,6,0
1992-090,108,1992,1,0,8,3,0
1992-091,108,1992,1,0,3,2,58
1992-092,108,1992,1,0,10,6,0
1992-093,108,1992,2,0,3,2,0
1992-094,108,1992,2,0,7,3,0
1992-095,108,1992,2,0,8,3,0
1992-096,108,1992,2,0,9,1,0
1992-097,108,1992,1,0,2,6,0
1992-098,108,1992,1,0,3,2,0
1992-099,108,1992,1,0,1,2,0
1992-100,108,1992,1,0,9,3,0
1992-101,108,1992,2,0,10,8,55
1992-102,108,1992,2,0,9,3,0
1992-103,108,1992,1,0,2,3,0
1992-104,108,1992,1,0,8,3,0
1992-105,108,1992,2,0,2,3,0
1992-106,108,1992,2,0,6,3,0
1992-107,108,1992,1,0,4,2,0
1992-108,108,1992,1,0,1,2,51
1992-109,108,1992,1,0,1,0,0
1992-110,108,1992,1,0,3,3,0
1992-111,108,1992,2,0,8,2,57
1992-112,108,1992,1,0,2,3,0
1992-113,108,1992,1,0,3,2,0
1992-114,108,1992,2,0,9,4,0
1992-115,108,1992,2,0,1,6,0
1992-116,108,1992,1,0,2,2,0
1992-117,108,1992,1,1,1,2,10
1992-119,108,1992,1,0,8,6,0
1992-120,108,1992,1,0,1,0,0
1993-001,108,1993,1,0,2,4,0
1993-002,108,1993,1,0,2,4,0
1993-003,108,1993,2,0,2,3,0
1993-004,108,1993,2,0,2,3,0
1993-005,108,1993,1,0,9,4,0
1993-006,108,1993,1,0,9,0,0
1993-007,108,1993,1,0,4,2,0
1993-008,108,1993,1,0,8,3,0
1993-009,108,1993,1,0,9,0,50
1993-011,108,1993,2,0,1,0,0
1993-012,108,1993,1,0,1,6,0
1993-013,108,1993,1,0,2,1,0
1993-014,108,1993,1,0,9,6,0
1993-015,108,1993,1,0,1,2,0
1993-016,108,1993,2,0,5,3,0
1993-017,108,1993,1,0,2,2,0
1993-018,108,1993,1,0,9,0,0
1993-019,108,1993,2,0,8,6,0
1993-020,108,1993,2,0,10,6,0
1993-021,108,1993,1,0,1,0,0
1993-022,108,1993,1,0,2,6,52
1993-023,108,1993,2,0,10,3,22
1993-024,108,1993,2,0,8,3,0
1993-025,108,1993,2,0,5,3,0
1993-026,108,1993,2,0,9,0,0
1993-027,108,1993,2,0,6,6,0
1993-028,108,1993,1,0,4,6,0
1993-029,108,1993,2,0,8,6,0
1993-030,108,1993,1,0,1,2,32
1993-031,108,1993,1,0,1,6,0
1993-032,108,1993,1,0,1,0,33
1993-033,108,1993,1,0,8,1,43
1993-034,108,1993,1,0,9,0,0
1993-035,108,1993,1,0,2,2,1
1993-036,108,1993,1,0,8,3,0
1993-037,108,1993,2,0,8,0,0
1993-038,108,1993,2,0,8,0,0
1993-039,108,1993,2,0,12,3,0
1993-040,108,1993,1,0,2,3,0
1993-041,108,1993,1,0,2,3,0
1993-042,108,1993,2,0,1,2,6
1993-043,108,1993,2,0,8,6,0
1993-044,108,1993,1,0,1,6,0
1993-045,108,1993,1,0,2,0,0
1993-046,108,1993,1,0,1,6,0
1993-047,108,1993,1,0,9,0,0
1993-048,108,1993,1,0,8,1,37
1993-049,108,1993,1,0,8,3,0
1993-050,108,1993,1,0,9,6,0
1993-051,108,1993,1,0,1,6,0
1993-052,108,1993,1,0,1,6,0
1993-053,108,1993,1,0,8,3,0
1993-054,108,1993,1,0,7,3,0
1993-055,108,1993,2,0,1,6,0
1993-056,108,1993,1,0,8,1,30
1993-058,108,1993,2,0,2,3,0
1993-059,108,1993,1,0,3,2,0
1993-060,108,1993,1,0,8,3,56
1993-061,108,1993,1,1,1,2,0
1993-062,108,1993,1,0,1,2,0
1993-063,108,1993,1,0,8,6,0
1993-064,108,1993,1,0,1,2,0
1993-065,108,1993,1,0,9,6,0
1993-066,108,1993,1,0,1,2,42
1993-067,108,1993,2,0,12,3,0
1993-068,108,1993,2,0,3,2,0
1993-069,108,1993,1,0,2,6,37
1993-070,108,1993,1,0,10,6,0
1993-071,108,1993,2,0,8,3,0
1993-072,108,1993,2,0,10,3,0
1993-073,108,1993,2,0,6,2,12
1993-074,108,1993,1,0,1,2,48
1993-075,108,1993,2,0,8,1,26
1993-076,108,1993,1,0,8,3,0
1993-077,108,1993,1,0,10,3,15
1993-078,108,1993,1,1,8,3,0
1993-079,108,1993,1,0,8,1,6
1993-080,108,1993,1,0,1,3,0
1993-081,108,1993,1,0,4,2,43
1993-082,108,1993,1,0,8,2,43
1993-083,108,1993,1,0,1,0,0
1993-084,108,1993,1,0,2,3,0
1993-085,108,1993,2,0,9,3,0
1993-086,108,1993,1,0,8,3,0
1993-087,108,1993,1,0,1,6,0
1993-088,108,1993,2,0,1,4,0
1993-089,108,1993,2,0,3,6,0
1993-090,108,1993,1,0,3,2,37
1993-091,108,1993,1,0,5,2,12
1993-092,108,1993,2,0,1,0,55
1993-093,108,1993,1,0,1,6,0
1993-094,108,1993,1,0,2,3,0
1993-095,108,1993,1,0,1,2,6
1993-096,108,1993,1,0,2,3,0
1994-001,108,1994,1,0,2,4,0
1994-002,108,1994,1,0,2,6,0
1994-003,108,1994,1,0,1,6,0
1994-004,108,1994,2,0,9,0,0
1994-005,108,1994,2,0,8,2,0
1994-006,108,1994,1,0,3,6,0
1994-007,108,1994,1,0,9,6,0
1994-008,108,1994,1,0,8,2,13
1994-009,108,1994,2,0,2,6,0
1994-010,108,1994,1,0,10,6,32
1994-011,108,1994,1,0,9,3,0
1994-012,108,1994,1,0,1,4,0
1994-013,108,1994,1,0,8,6,0
1994-014,108,1994,1,0,1,4,0
1994-015,108,1994,1,0,10,6,17
1994-016,108,1994,1,0,9,6,0
1994-017,108,1994,1,0,10,6,1
1994-018,108,1994,1,0,1,3,0
1994-019,108,1994,2,0,2,3,0
1994-020,108,1994,1,0,1,3,0
1994-021,108,1994,2,0,3,2,0
1994-022,108,1994,1,0,8,3,0
1994-023,108,1994,1,0,1,3,0
1994-024,108,1994,1,0,3,2,0
1994-025,108,1994,1,0,1,2,1
1994-026,108,1994,2,0,9,6,0
1994-027,108,1994,1,0,9,1,0
1994-028,108,1994,2,0,8,3,0
1994-029,108,1994,1,0,1,5,4
1994-030,108,1994,1,0,9,0,0
1994-031,108,1994,1,0,8,6,0
1994-032,108,1994,1,0,8,3,0
1994-033,108,1994,2,0,9,3,0
1994-034,108,1994,1,0,1,0,0
1994-035,108,1994,1,0,9,3,0
1994-036,108,1994,1,0,2,3,0
1994-037,108,1994,1,0,8,6,0
1994-038,108,1994,2,0,8,1,0
1994-039,108,1994,1,0,2,4,6
1994-041,108,1994,2,0,8,6,0
1994-042,108,1994,1,0,10,6,0
1994-043,108,1994,2,0,8,6,0
1994-044,108,1994,1,0,9,6,0
1994-045,108,1994,2,0,3,2,41
1994-046,108,1994,1,0,2,3,0
1994-047,108,1994,1,0,1,0,0
1994-048,108,1994,2,0,3,6,0
1994-049,108,1994,1,0,1,1,0
1994-050,108,1994,2,0,12,3,0
1994-051,108,1994,1,0,10,6,0
1994-052,108,1994,1,0,10,3,0
1994-053,108,1994,1,0,1,3,0
1994-055,108,1994,2,1,1,6,0
1994-056,108,1994,1,0,2,3,0
1994-057,108,1994,2,0,4,1,41
1994-058,108,1994,1,0,2,0,0
1994-059,108,1994,1,0,10,1,5
1994-060,108,1994,2,0,1,2,5
1994-061,108,1994,2,0,8,6,0
1994-063,108,1994,1,0,1,6,0
1994-064,108,1994,1,0,1,3,0
1994-065,108,1994,1,0,1,6,0
1994-066,108,1994,1,0,2,0,0
1994-067,108,1994,2,0,2,1,0
1994-068,108,1994,1,0,8,0,0
1994-069,108,1994,1,1,2,2,0
1994-070,108,1994,2,0,9,6,0
1994-071,108,1994,1,0,8,3,0
1994-072,108,1994,1,0,9,6,0
1994-073,108,1994,2,0,9,0,0
1994-074,108,1994,1,0,12,3,0
1994-075,108,1994,2,0,8,3,0
1994-076,108,1994,1,0,1,2,0
1994-077,108,1994,1,0,9,6,0
1994-078,108,1994,1,0,2,6,0
1994-080,108,1994,1,0,4,2,0
1994-081,108,1994,2,1,1,2,0
1994-082,108,1994,1,0,8,6,0
1994-083,108,1994,2,0,3,2,26
1994-084,108,1994,1,0,9,3,42
1994-085,108,1994,1,0,1,6,0
1994-086,108,1994,1,0,6,2,0
1994-087,108,1994,1,0,5,2,0
1994-088,108,1994,1,0,8,6,0
1994-089,108,1994,1,0,9,1,0
1994-090,108,1994,1,0,3,2,0
1994-091,108,1994,1,0,3,2,0
1994-092,108,1994,1,0,2,2,0
1994-093,108,1994,1,0,1,0,0
1995-001,108,1995,1,0,1,0,0
1995-002,108,1995,2,0,1,0,0
1995-003,108,1995,1,0,8,3,0
1995-005,108,1995,1,0,1,4,0
1995-006,108,1995,1,0,8,3,0
1995-007,108,1995,2,0,7,3,0
1995-008,108,1995,1,0,1,3,0
1995-010,108,1995,1,0,9,6,0
1995-011,108,1995,2,0,1,6,0
1995-012,108,1995,1,0,7,6,0
1995-013,108,1995,1,0,9,6,0
1995-014,108,1995,1,0,9,4,0
1995-015,108,1995,2,0,8,6,0
1995-016,108,1995,1,0,8,5,0
1995-018,108,1995,1,0,12,3,0
1995-019,108,1995,2,0,8,6,0
1995-020,108,1995,1,0,1,6,0
1995-021,108,1995,1,0,2,4,0
1995-022,108,1995,2,0,9,6,0
1995-023,108,1995,1,1,8,1,38
1995-024,108,1995,1,0,8,3,0
1995-025,108,1995,1,0,2,4,0
1995-026,108,1995,1,0,10,0,0
1995-027,108,1995,1,0,9,6,0
1995-028,108,1995,1,0,8,6,17
1995-029,108,1995,1,0,9,0,0
1995-030,108,1995,2,0,8,3,0
1995-031,108,1995,1,0,4,2,27
1995-032,108,1995,1,0,10,0,0
1995-033,108,1995,1,0,9,6,0
1995-034,108,1995,1,0,8,3,0
1995-035,108,1995,1,0,2,1,0
1995-036,108,1995,2,0,10,6,0
1995-037,108,1995,1,1,10,2,0
1995-038,108,1995,1,0,2,3,0
1995-039,108,1995,2,0,1,6,0
1995-040,108,1995,2,0,2,3,0
1995-041,108,1995,1,0,1,3,0
1995-042,108,1995,1,0,2,4,0
1995-043,108,1995,1,0,1,0,0
1995-044,108,1995,2,0,4,2,42
1995-045,108,1995,1,0,1,2,0
1995-046,108,1995,1,0,7,3,0
1995-047,108,1995,1,0,1,4,0
1995-048,108,1995,1,0,1,4,0
1995-049,108,1995,2,1,3,2,0
1995-050,108,1995,2,0,12,3,0
1995-051,108,1995,2,0,9,6,0
1995-052,108,1995,2,0,8,2,1
1995-053,108,1995,1,0,5,2,7
1995-054,108,1995,1,0,9,4,0
1995-055,108,1995,1,0,10,6,31
1995-056,108,1995,2,0,1,2,0
1995-057,108,1995,2,0,9,6,0
1995-058,108,1995,1,0,9,6,6
1995-059,108,1995,1,0,2,5,0
1995-060,108,1995,2,0,7,3,0
1995-061,108,1995,2,0,4,2,1
1995-062,108,1995,1,0,1,2,0
1995-063,108,1995,2,0,1,0,0
1995-064,108,1995,1,0,8,0,0
1995-065,108,1995,1,0,12,1,0
1995-066,108,1995,1,0,8,3,0
1995-067,108,1995,1,0,2,2,0
1995-068,108,1995,1,0,2,2,0
1995-069,108,1995,2,0,9,4,0
1995-070,108,1995,1,0,4,2,31
1995-071,108,1995,2,0,1,6,0
1995-072,108,1995,1,0,1,6,0
1995-073,108,1995,1,0,5,0,0
1995-074,108,1995,2,0,9,0,0
1995-075,108,1995,1,0,1,0,0
1995-076,108,1995,2,0,8,3,0
1995-077,108,1995,2,0,12,3,0
1995-078,108,1995,1,0,8,0,0
1995-079,108,1995,1,0,1,2,0
1995-080,108,1995,1,0,1,2,0
1995-081,108,1995,1,1,4,0,0
1995-082,108,1995,1,0,9,2,0
1995-084,108,1995,1,0,10,3,0
1995-086,108,1995,1,0,3,3,0
1995-087,108,1995,1,0,1,3,0
1995-088,108,1995,1,0,3,2,0
1995-089,108,1995,1,0,3,2,0
1995-090,108,1995,1,0,3,6,0
1995-095,108,1995,1,0,8,6,0
1995-096,108,1995,1,0,1,2,45
1996-001,108,1996,1,0,2,3,0
1996-002,108,1996,1,0,1,0,0
1996-003,108,1996,2,0,2,3,0
1996-004,108,1996,1,0,2,3,0
1996-005,108,1996,1,0,1,2,41
1996-006,108,1996,2,0,9,6,0
1996-007,108,1996,1,0,2,4,0
1996-008,108,1996,2,0,9,6,0
1996-009,108,1996,1,0,12,3,0
1996-010,108,1996,1,0,2,2,29
1996-011,108,1996,1,0,9,3,13
1996-012,108,1996,1,0,1,6,0
1996-013,108,1996,1,0,1,4,0
1996-014,108,1996,2,0,2,3,0
1996-015,108,1996,2,0,8,6,0
1996-016,108,1996,1,0,9,3,0
1996-017,108,1996,1,0,4,6,0
1996-018,108,1996,2,0,8,3,0
1996-019,108,1996,2,0,8,1,41
1996-020,108,1996,2,0,10,3,0
1996-021,108,1996,2,0,2,3,0
1996-022,108,1996,2,0,12,3,0
1996-023,108,1996,1,0,5,3,0
1996-024,108,1996,1,0,5,2,0
1996-026,108,1996,1,0,1,2,25
1996-027,108,1996,2,0,8,2,0
1996-028,108,1996,2,0,1,1,0
1996-029,108,1996,1,0,7,3,0
1996-030,108,1996,1,0,8,6,0
1996-031,108,1996,1,0,1,6,0
1996-032,108,1996,1,0,1,6,0
1996-033,108,1996,2,0,8,0,0
1996-034,108,1996,1,0,9,0,0
1996-035,108,1996,1,0,9,5,1
1996-036,108,1996,1,0,12,3,0
1996-037,108,1996,2,0,4,0,0
1996-038,108,1996,2,0,9,1,0
1996-039,108,1996,2,0,3,6,0
1996-040,108,1996,1,0,1,6,0
1996-041,108,1996,2,0,2,3,0
1996-042,108,1996,1,0,5,0,0
1996-043,108,1996,1,0,2,4,0
1996-044,108,1996,2,0,5,2,0
1996-045,108,1996,1,0,9,3,0
1996-046,108,1996,1,0,2,2,0
1996-047,108,1996,1,0,1,2,58
1996-048,108,1996,1,0,2,3,0
1996-049,108,1996,1,0,2,0,0
1996-050,108,1996,1,0,1,4,0
1996-051,108,1996,1,0,2,3,0
1996-052,108,1996,2,0,8,3,0
1996-053,108,1996,1,0,1,0,0
1996-054,108,1996,1,0,8,3,0
1996-055,108,1996,1,0,8,1,23
1996-056,108,1996,1,0,2,3,0
1996-057,108,1996,1,0,2,6,0
1996-058,108,1996,1,0,1,4,0
1996-059,108,1996,1,0,8,1,0
1996-060,108,1996,2,0,4,0,0
1996-061,108,1996,1,0,1,6,0
1996-062,108,1996,1,0,2,3,0
1996-064,108,1996,1,0,9,6,0
1996-065,108,1996,2,0,10,3,0
1996-066,108,1996,1,0,8,0,0
1996-067,108,1996,1,0,9,0,0
1996-068,108,1996,2,0,1,4,0
1996-069,108,1996,1,0,10,3,16
1996-070,108,1996,1,0,4,2,0
1996-071,108,1996,1,0,2,0,0
1996-072,108,1996,1,0,8,3,0
1996-073,108,1996,1,0,8,3,0
1996-074,108,1996,1,0,5,0,0
1996-075,108,1996,1,0,10,3,0
1996-076,108,1996,1,0,2,3,0
1996-077,108,1996,1,0,8,3,0
1996-078,108,1996,1,0,1,0,0
1996-079,108,1996,1,0,1,3,0
1996-080,108,1996,1,1,3,2,0
1996-081,108,1996,1,0,10,2,0
1996-082,108,1996,1,0,1,3,0
1996-083,108,1996,1,0,4,2,20
1996-084,108,1996,1,0,2,3,0
1996-085,108,1996,1,0,8,3,0
1996-086,108,1996,2,0,3,2,0
1996-087,108,1996,1,0,3,2,0
1996-088,108,1996,1,0,2,2,0
1996-089,108,1996,1,0,9,4,0
1996-090,108,1996,1,0,8,3,0
1996-091,108,1996,1,0,5,2,0
1996-092,108,1996,1,0,5,2,0
1996-093,108,1996,1,0,9,1,0
1996-094,108,1996,2,0,3,2,0
1996-095,108,1996,1,0,10,6,0
1996-096,108,1996,2,0,2,3,0
1996-097,108,1996,1,0,1,2,0
1997-001,108,1997,1,0,2,4,0
1997-002,108,1997,2,1,8,3,0
1997-003,108,1997,1,0,1,6,0
1997-004,108,1997,1,0,2,3,0
1997-005,108,1997,1,0,1,6,0
1997-006,108,1997,2,0,2,1,0
1997-007,108,1997,1,0,9,6,1
1997-008,108,1997,2,0,1,0,0
1997-009,108,1997,1,1,1,2,0
1997-010,108,1997,2,0,2,3,0
1997-011,108,1997,2,0,9,4,0
1997-012,108,1997,2,0,9,6,0
1997-013,108,1997,2,0,8,6,0
1997-014,108,1997,2,0,8,3,0
1997-016,108,1997,1,0,9,5,0
1997-017,108,1997,1,0,4,2,0
1997-018,108,1997,1,0,1,2,0
1997-019,108,1997,1,0,8,1,37
1997-020,108,1997,1,0,2,6,0
1997-021,108,1997,1,0,7,3,0
1997-024,108,1997,1,0,1,6,0
1997-025,108,1997,1,0,2,3,0
1997-026,108,1997,1,0,8,2,12
1997-027,108,1997,1,0,2,4,0
1997-028,108,1997,2,0,9,3,0
1997-029,108,1997,1,0,9,6,0
1997-030,108,1997,1,0,8,6,0
1997-031,108,1997,1,0,2,6,0
1997-032,108,1997,1,0,9,1,0
1997-033,108,1997,1,0,9,6,0
1997-034,108,1997,2,0,8,0,0
1997-035,108,1997,2,0,8,3,0
1997-036,108,1997,1,0,1,2,0
1997-037,108,1997,2,0,2,3,0
1997-038,108,1997,1,0,9,1,0
1997-039,108,1997,2,0,8,6,0
1997-040,108,1997,2,0,1,6,0
1997-041,108,1997,1,0,1,0,25
1997-042,108,1997,1,0,2,0,0
1997-043,108,1997,2,0,9,0,0
1997-044,108,1997,1,0,8,3,0
1997-045,108,1997,1,0,1,6,0
1997-046,108,1997,1,0,4,2,0
1997-047,108,1997,1,0,9,1,0
1997-048,108,1997,1,0,1,2,0
1997-049,108,1997,2,0,8,6,0
1997-050,108,1997,1,0,12,6,0
1997-051,108,1997,1,0,1,3,0
1997-052,108,1997,2,0,12,3,0
1997-053,108,1997,1,0,2,1,22
1997-054,108,1997,1,0,8,6,12
1997-055,108,1997,1,0,2,3,0
1997-056,108,1997,2,0,9,2,0
1997-057,108,1997,1,0,1,6,0
1997-058,108,1997,1,0,12,6,45
1997-059,108,1997,1,0,1,3,0
1997-060,108,1997,1,0,2,0,0
1997-061,108,1997,1,0,9,5,0
1997-062,108,1997,1,0,1,0,0
1997-063,108,1997,1,0,1,3,0
1997-064,108,1997,1,0,9,3,0
1997-065,108,1997,1,0,3,2,0
1997-066,108,1997,1,0,2,0,0
1997-067,108,1997,1,0,9,0,0
1997-068,108,1997,1,0,9,1,0
1997-069,108,1997,1,0,2,0,42
1997-071,108,1997,2,0,8,2,0
1997-072,108,1997,1,0,7,0,0
1997-073,108,1997,2,0,9,4,0
1997-074,108,1997,1,0,9,6,0
1997-075,108,1997,1,0,9,4,0
1997-076,108,1997,2,0,8,6,0
1997-077,108,1997,2,0,8,3,0
1997-078,108,1997,1,0,1,2,0
1997-079,108,1997,1,0,2,6,0
1997-080,108,1997,1,0,8,6,0
1997-081,108,1997,1,0,1,6,0
1997-082,108,1997,1,0,1,1,36
1997-083,108,1997,1,0,4,0,0
1997-084,108,1997,1,0,1,3,0
1997-085,108,1997,2,0,2,3,0
1997-086,108,1997,2,0,10,3,0
1997-087,108,1997,1,1,1,6,0
1997-088,108,1997,2,0,9,6,0
1997-089,108,1997,1,0,2,3,0
1997-090,108,1997,2,0,1,6,0
1997-091,108,1997,2,0,1,6,0
1997-092,108,1997,1,0,1,2,45
1997-093,108,1997,2,0,9,6,0
1997-094,108,1997,1,0,1,0,0
1997-096,108,1997,1,0,4,2,0
1997-097,108,1997,1,0,3,2,0
1997-098,108,1997,1,0,2,3,0
1997-099,108,1997,1,0,1,2,0
1997-100,108,1997,1,0,1,2,6
1997-101,108,1997,1,0,2,3,0
1997-102,108,1997,1,0,2,3,0
1998-001,108,1998,2,0,7,3,0
1998-002,108,1998,2,0,8,6,0
1998-003,108,1998,2,0,7,3,0
1998-004,108,1998,1,0,1,2,28
1998-005,108,1998,2,0,1,2,19
1998-006,108,1998,1,0,9,0,0
1998-007,108,1998,2,0,2,3,0
1998-008,108,1998,1,0,8,3,0
1998-009,108,1998,1,0,1,0,0
1998-010,108,1998,1,0,2,4,0
1998-011,108,1998,1,0,8,5,0
1998-012,108,1998,2,0,3,2,0
1998-013,108,1998,2,0,4,2,0
1998-014,108,1998,2,0,8,6,0
1998-015,108,1998,1,0,8,3,0
1998-016,108,1998,1,0,2,3,0
1998-017,108,1998,2,0,10,6,0
1998-020,108,1998,1,0,8,3,0
1998-021,108,1998,1,0,8,3,0
