caseId,justice,term,direction,precedentAlteration,issueArea,lawType,caseOriginState
1988-124,98,1988,2,0,3,2,51
1988-124,92,1988,2,0,3,2,51
1988-124,95,1988,1,0,3,2,51
1988-124,100,1988,2,0,3,2,51
1988-124,102,1988,1,0,3,2,51
1988-124,103,1988,1,0,3,2,51
1988-124,104,1988,1,0,3,2,51
1988-124,105,1988,2,0,3,2,51
1988-124,106,1988,2,0,3,2,51
